Exoskeleton_Left_Thigh (Ang),Exoskeleton_Left_Thigh (Vel),Exoskeleton_Left_Thigh (Acc),Exoskeleton_Left_Calf (Ang),Exoskeleton_Left_Calf (Vel),Exoskeleton_Left_Calf (Acc),Exoskeleton_Right_Thigh (Ang),Exoskeleton_Right_Thigh (Vel),Exoskeleton_Right_Thigh (Acc),Exoskeleton_Right_Calf (Ang),Exoskeleton_Right_Calf (Vel),Exoskeleton_Right_Calf (Acc),Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Force_Left_Thigh,Force_Left_Calf,Force_Right_Thigh,Force_Right_Calf,Angle_Driver_LT (Output),Angle_Driver_LC (Output),Angle_Driver_RT (Output),Angle_Driver_RC (Output)
-4.40552,0.183105,0.1875,6.53687,3.05176,0.138184,-14.1174,-5.92041,0.0493164,7.59705,9.70459,-0.0229492,-7.40479,-0.244141,-0.0644531,3.1311,-0.488281,0.0625,-12.1564,-5.7373,0.124512,10.9863,6.22559,-0.566406,-230,-1,-171,-1,-6.74844,-11.7918,10.5113,23.2493
-4.34509,0.976562,0.177246,6.59729,2.86865,0.134277,-14.2218,-7.8125,0.0473633,7.74536,10.9253,-0.0166016,-7.39929,1.34277,-0.090332,3.1311,-0.488281,0.0625,-12.4365,-4.27246,0.0854492,11.1072,7.01904,-0.574219,-228,-2,-173,0,-6.76222,-11.982,10.5,23.5228
-4.31763,1.2207,0.160645,6.62476,2.50244,0.119141,-14.425,-8.23975,0.034668,7.84973,11.9019,-0.0263672,-7.37183,1.70898,-0.117188,3.1311,-0.488281,0.0625,-12.4969,-3.84521,0.0791016,11.1676,7.62939,-0.588867,-236,-1,-165,0,-6.71172,-12.0637,10.4797,23.6505
-4.31763,1.2207,0.160645,6.62476,2.50244,0.119141,-14.425,-8.23975,0.034668,7.84973,11.9019,-0.0263672,-7.30042,2.38037,-0.13623,3.1311,-0.488281,0.0625,-12.5519,-4.27246,0.0791016,11.239,8.05664,-0.597656,-224,-1,-175,0,-6.67193,-12.0924,10.4083,23.7788
-4.2627,0.793457,0.134766,6.64673,2.31934,0.102539,-14.5074,-8.17871,0.015625,7.97058,12.7563,-0.0439453,-7.25098,2.62451,-0.145508,3.1311,-0.488281,0.0625,-12.5903,-4.39453,0.0668945,11.4148,8.17871,-0.600586,-226,-1,-181,-1,-6.61197,-12.1111,10.3608,23.9984
-4.2627,0.793457,0.134766,6.64673,2.31934,0.102539,-14.5074,-8.17871,0.015625,7.97058,12.7563,-0.0439453,-7.25098,2.62451,-0.155273,3.1311,-0.488281,0.0625,-12.5903,-3.60107,0.0668945,11.4148,8.17871,-0.600586,-226,-1,-181,-1,-6.61253,-12.1066,10.3608,23.9984
-4.2627,0.793457,0.134766,6.64673,2.31934,0.102539,-14.5074,-8.17871,0.015625,7.97058,12.7563,-0.0439453,-7.25098,2.62451,-0.155273,3.1311,-0.488281,0.0625,-12.6068,-3.60107,0.0668945,11.4148,8.17871,-0.600586,-226,-1,-181,-1,-6.61253,-12.1231,10.3608,24.0149
-4.2627,0.793457,0.134766,6.64673,2.31934,0.102539,-14.5074,-8.17871,0.015625,7.97058,12.7563,-0.0439453,-7.25098,2.62451,-0.155273,3.1311,-0.488281,0.0625,-12.6068,-3.60107,0.0668945,11.4148,8.17871,-0.600586,-226,-1,-181,-1,-6.61253,-12.1231,10.3608,24.0149
-4.2627,0.793457,0.134766,6.64673,2.31934,0.102539,-14.5074,-8.17871,0.015625,7.97058,12.7563,-0.0439453,-7.25098,2.92969,-0.155273,3.1311,-0.488281,0.0625,-12.6068,-3.60107,0.0668945,11.4148,8.17871,-0.600586,-226,-1,-181,-1,-6.61253,-12.1231,10.3608,24.0149
-4.2627,0.793457,0.134766,6.64673,2.31934,0.102539,-14.5074,-8.17871,0.015625,7.97058,12.7563,-0.0439453,-7.25098,2.92969,-0.155273,3.1311,-0.488281,0.0625,-12.6068,-3.60107,0.0668945,11.4148,8.17871,-0.600586,-226,-1,-181,-1,-6.61078,-12.1231,10.3608,24.0149
-4.2627,0.793457,0.134766,6.64673,2.31934,0.102539,-14.5074,-8.17871,0.015625,7.97058,12.7563,-0.0439453,-7.25098,2.92969,-0.155273,3.1311,-0.488281,0.0625,-12.6068,-3.60107,0.0668945,11.4148,8.17871,-0.600586,-226,-2,-168,0,-6.61078,-12.1603,10.358,24.012
-4.2627,0.793457,0.134766,6.64673,2.31934,0.102539,-14.5074,-8.17871,0.015625,7.97058,12.7563,-0.0439453,-7.18506,2.92969,-0.155273,3.1311,-0.488281,0.0625,-12.5958,-1.95312,0.0507812,11.4148,7.99561,-0.605469,-226,-2,-168,0,-6.54486,-12.1603,10.2921,24.0117
-4.2627,0.793457,0.134766,6.64673,2.31934,0.102539,-14.5074,-8.17871,0.015625,7.97058,12.7563,-0.0439453,-7.18506,2.92969,-0.155273,3.1311,-0.488281,0.0625,-12.5958,-1.95312,0.0507812,11.5137,7.99561,-0.605469,-226,-2,-168,0,-6.54486,-12.1408,10.2921,23.9997
-4.2627,0.793457,0.134766,6.64673,2.31934,0.102539,-14.5074,-8.17871,0.015625,7.97058,12.7563,-0.0439453,-7.18506,2.92969,-0.155273,3.1311,-0.488281,0.0625,-12.5958,-1.95312,0.0507812,11.5137,7.99561,-0.605469,-226,-2,-168,0,-6.54486,-12.1408,10.2921,24.0986
-4.20776,0.244141,0.128418,6.71814,1.0376,0.0966797,-14.6448,-5.49316,0.0112305,8.54187,10.9253,-0.0463867,-7.03674,3.35693,-0.157227,3.1311,-0.488281,0.0625,-12.5134,0.0610352,0.0444336,11.6235,7.62939,-0.607422,-224,-1,-180,-1,-6.36491,-12.0495,10.1571,24.1373
-4.16382,-0.183105,0.138672,6.7511,0.549316,0.102051,-14.6448,-4.21143,0.0112305,8.66821,9.76562,-0.0615234,-6.9873,2.44141,-0.114746,3.1311,-0.488281,0.0625,-12.4585,0.305176,0.0375977,11.8268,6.16455,-0.619629,-224,1,-176,1,-6.34794,-11.963,10.1131,24.2704
-4.14734,-0.427246,0.138672,6.76208,0.183105,0.102051,-14.6173,-1.89209,0.00146484,8.88794,7.20215,-0.0561523,-6.9873,2.44141,-0.114746,3.1311,-0.488281,0.0625,-12.4585,0.305176,0.0375977,11.8268,6.16455,-0.619629,-229,0,-169,-1,-6.31244,-11.9314,10.0848,24.2228
-4.13635,-0.671387,0.13916,6.76208,-0.12207,0.102051,-14.6173,-1.89209,0.00244141,8.88794,7.20215,-0.0561523,-6.95984,1.09863,-0.114746,3.1311,-0.488281,0.0625,-12.4091,0.610352,0.0214844,11.9147,5.12695,-0.620117,-229,0,-169,-1,-6.31107,-11.93,10.0866,24.3124
-4.13635,-0.671387,0.13916,6.76208,-0.12207,0.102051,-14.5898,-0.915527,0.00244141,8.88794,7.20215,-0.0561523,-6.95984,1.09863,-0.114746,3.1311,-0.488281,0.0625,-12.4091,0.610352,0.0214844,11.9147,5.12695,-0.620117,-229,0,-169,-1,-6.31107,-11.93,10.0866,24.3124
-4.13635,-0.671387,0.13916,6.76208,-0.12207,0.102051,-14.5898,-0.915527,0.00244141,8.88794,7.20215,-0.0561523,-6.95984,1.09863,-0.114746,3.1311,-0.488281,0.0625,-12.4091,0.610352,0.0214844,11.9147,5.12695,-0.620117,-237,-1,-169,0,-6.31102,-11.8749,10.0617,24.2651
-4.13635,-0.671387,0.13916,6.76208,-0.12207,0.102051,-14.5898,-0.915527,0.00244141,8.88794,7.20215,-0.0561523,-6.93787,-0.488281,-0.138672,3.1311,-0.488281,0.0625,-12.3322,1.0376,0.0239258,11.9916,3.23486,-0.626953,-237,-1,-169,0,-6.31102,-11.8749,10.0617,24.3365
-4.13635,-0.671387,0.13916,6.76208,-0.12207,0.102051,-14.5898,-0.915527,0.00244141,8.88794,7.20215,-0.0561523,-6.93787,-0.488281,-0.138672,3.1311,-0.488281,0.0625,-12.3322,1.0376,0.0239258,11.9916,3.23486,-0.626953,-237,-1,-169,0,-6.27665,-11.8505,10.0617,24.2983
-4.11987,-1.64795,0.130859,6.76208,-0.305176,0.101074,-14.5239,0.549316,-0.00146484,9.04724,5.00488,-0.0571289,-6.92139,-0.915527,-0.156738,3.1311,-0.488281,0.0625,-12.3322,1.28174,0.0258789,12.052,3.23486,-0.626953,-224,-1,-168,2,-6.30089,-11.8519,10.0453,24.353
-4.11438,-1.64795,0.130859,6.75659,-0.854492,0.0981445,-14.4855,0.915527,0.0078125,9.10217,4.02832,-0.0527344,-6.92139,-1.2207,-0.158203,3.1311,-0.488281,0.0625,-12.3102,1.28174,0.0336914,12.0959,2.62451,-0.623535,-224,-1,-168,2,-6.29665,-11.8234,10.0497,24.3761
-4.11438,-1.64795,0.127441,6.75659,-0.854492,0.0981445,-14.4855,0.915527,0.0078125,9.10217,4.02832,-0.0527344,-6.92139,-1.2207,-0.158203,3.1311,-0.488281,0.0625,-12.3102,1.28174,0.0336914,12.0959,2.62451,-0.623535,-229,0,-176,-1,-6.29665,-11.8234,10.0497,24.3761
-4.11438,-1.77002,0.127441,6.75659,-0.854492,0.0981445,-14.4855,0.915527,0.0078125,9.10217,3.11279,-0.0517578,-6.90491,-1.2207,-0.158203,3.1311,-0.488281,0.0625,-12.3102,1.28174,0.0336914,12.0959,2.62451,-0.623535,-229,0,-176,-1,-6.27998,-11.8232,10.0332,24.3761
-4.10339,-1.77002,0.127441,6.75659,-1.2207,0.0976562,-14.447,1.09863,0.00585938,9.15161,3.11279,-0.0517578,-6.88843,-1.58691,-0.158203,3.1311,-0.488281,0.0625,-12.2717,1.28174,0.0478516,12.1344,1.70898,-0.60791,-217,0,-165,0,-6.28495,-11.8138,10.0217,24.4016
-4.10339,-1.77002,0.127441,6.75659,-1.2207,0.0976562,-14.447,1.09863,0.00585938,9.15161,3.11279,-0.0517578,-6.88843,-1.58691,-0.158203,3.1311,-0.488281,0.0625,-12.2717,1.28174,0.0478516,12.1344,1.70898,-0.60791,-217,0,-165,0,-6.28495,-11.7918,10.0217,24.3796
-4.10339,-1.77002,0.127441,6.75659,-1.2207,0.0976562,-14.447,1.09863,0.00585938,9.15161,3.11279,-0.0517578,-6.88843,-1.58691,-0.158203,3.1311,-0.488281,0.0625,-12.2717,1.28174,0.0478516,12.1344,1.70898,-0.60791,-217,0,-165,0,-6.28495,-11.7918,10.0217,24.3796
-4.10339,-1.77002,0.127441,6.75659,-1.2207,0.0976562,-14.447,1.09863,0.00585938,9.15161,3.11279,-0.0517578,-6.87195,-1.89209,-0.158203,3.1311,-0.488281,0.0625,-12.2717,1.28174,0.0478516,12.1344,1.70898,-0.60791,-228,1,-173,0,-6.27022,-11.7918,10.0052,24.3796
-4.10339,-1.77002,0.127441,6.75659,-1.2207,0.0976562,-14.447,1.09863,0.00585938,9.15161,3.11279,-0.0517578,-6.87195,-1.89209,-0.158203,3.1311,-0.488281,0.0625,-12.2717,1.28174,0.0478516,12.1344,1.70898,-0.60791,-228,1,-173,0,-6.23871,-11.7689,10.0081,24.3796
-4.10339,-1.77002,0.127441,6.75659,-1.2207,0.0976562,-14.447,1.09863,0.00585938,9.15161,3.11279,-0.0517578,-6.87195,-1.89209,-0.158203,3.1311,-0.488281,0.0625,-12.2717,1.28174,0.0478516,12.1344,1.70898,-0.60791,-228,1,-173,0,-6.23871,-11.7689,10.0081,24.4071
-4.10339,-1.77002,0.127441,6.75659,-1.2207,0.0976562,-14.447,1.09863,0.00585938,9.15161,3.11279,-0.0517578,-6.87195,-1.95312,-0.145996,3.1311,-0.488281,0.0625,-12.2058,1.83105,0.065918,12.1838,1.34277,-0.600098,-232,-1,-170,0,-6.2269,-11.7074,10.0024,24.3615
-4.0979,-1.70898,0.148438,6.71265,-2.62451,0.0996094,-14.3591,0.488281,0.0185547,9.22302,1.15967,-0.046875,-6.88293,-2.13623,-0.128906,3.1311,-0.488281,0.0625,-12.2058,1.83105,0.0556641,12.2003,1.09863,-0.59668,-232,-1,-170,0,-6.23951,-11.709,10.0213,24.3847
-4.0979,-1.70898,0.148438,6.71265,-2.62451,0.0996094,-14.3591,0.488281,0.0185547,9.22302,1.15967,-0.046875,-6.88293,-2.13623,-0.128906,3.1311,-0.488281,0.0625,-12.2058,1.83105,0.0556641,12.2003,1.09863,-0.59668,-232,-1,-170,0,-6.23951,-11.7096,10.0213,24.3847
-4.0979,-1.70898,0.148438,6.71265,-2.62451,0.0996094,-14.3591,0.488281,0.0185547,9.22302,1.15967,-0.046875,-6.88293,-2.13623,-0.128906,3.1311,-0.488281,0.0625,-12.2058,1.83105,0.0556641,12.2003,1.09863,-0.59668,-227,-1,-164,0,-6.23951,-11.7096,10.0213,24.3847
-4.0979,-1.70898,0.148438,6.71265,-2.62451,0.0996094,-14.3591,0.488281,0.0185547,9.22302,1.15967,-0.046875,-6.88293,-2.13623,-0.128906,3.1311,-0.488281,0.0625,-12.2058,1.52588,0.0556641,12.2003,1.09863,-0.592773,-227,-1,-164,0,-6.25383,-11.7285,10.0213,24.3847
-4.0979,-1.70898,0.148438,6.71265,-2.62451,0.0996094,-14.3591,0.488281,0.0185547,9.22302,1.15967,-0.046875,-6.88293,-2.13623,-0.128906,3.1311,-0.488281,0.0625,-12.2058,1.52588,0.0556641,12.2003,1.09863,-0.592773,-227,-1,-164,0,-6.25383,-11.7285,10.0213,24.3849
-4.0979,-1.70898,0.148438,6.71265,-2.62451,0.0996094,-14.3591,0.488281,0.0185547,9.22302,1.15967,-0.046875,-6.88293,-2.13623,-0.128906,3.1311,-0.488281,0.0625,-12.2058,1.52588,0.0556641,12.2003,1.09863,-0.592773,-227,-1,-164,0,-6.25383,-11.7285,10.0213,24.3849
-4.0979,-1.70898,0.148438,6.71265,-2.62451,0.0996094,-14.3591,0.488281,0.0185547,9.22302,1.15967,-0.046875,-6.88293,-2.13623,-0.128906,3.1311,-0.488281,0.0625,-12.2058,1.52588,0.0556641,12.2003,1.09863,-0.592773,-227,-1,-164,0,-6.25383,-11.7285,10.0213,24.3832
-4.09241,-1.40381,0.16748,6.69067,-3.11279,0.11377,-14.3591,-0.0610352,0.0371094,9.25049,0.793457,-0.0336914,-6.88293,-2.13623,-0.114746,3.1311,-0.488281,0.0625,-12.1674,0.427246,0.0561523,12.2168,0.793457,-0.592773,-229,1,-176,-1,-6.25013,-11.6648,10.029,24.3661
-4.09241,-1.40381,0.16748,6.66321,-3.11279,0.11377,-14.3591,-0.793457,0.0371094,9.25049,0.732422,-0.0336914,-6.95435,-1.95312,-0.097168,3.1311,-0.488281,0.0625,-12.1564,-0.549316,0.0620117,12.2388,0.427246,-0.580566,-228,0,-175,-1,-6.32235,-11.6619,10.0975,24.3756
-4.08142,-0.610352,0.181641,6.59729,-3.41797,0.125977,-14.4086,-1.70898,0.0571289,9.245,1.58691,-0.0209961,-6.95435,-1.95312,-0.0961914,3.1311,-0.488281,0.0625,-12.1838,-1.28174,0.0708008,12.2443,0.488281,-0.574219,-230,0,-174,-1,-6.32765,-11.6984,10.0986,24.4104
-4.06494,0,0.185059,6.56433,-3.41797,0.126953,-14.5184,-3.479,0.0561523,9.25049,2.2583,-0.0185547,-6.97083,-1.34277,-0.0961914,3.1311,-0.488281,0.0625,-12.1838,-1.28174,0.0893555,12.2443,0.488281,-0.574219,-230,-1,-172,-1,-6.34083,-11.6976,10.1151,24.4104
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.03125,-0.427246,-0.0878906,3.1311,-0.488281,0.0625,-12.3486,-2.50244,0.118164,12.2717,1.89209,-0.564941,-231,-1,-167,-1,-6.3684,-11.8391,10.1466,24.5522
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.03125,-0.427246,-0.0878906,3.1311,-0.488281,0.0625,-12.3486,-2.50244,0.118164,12.2717,1.89209,-0.564941,-231,-1,-167,-1,-6.39586,-11.8995,10.1741,24.6126
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.03125,-0.427246,-0.0878906,3.1311,-0.488281,0.0625,-12.3486,-2.50244,0.118164,12.2717,1.89209,-0.564941,-231,-1,-167,-1,-6.39586,-11.8995,10.1741,24.6126
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.08618,-0.427246,-0.0610352,3.1311,-0.488281,0.0625,-12.475,-3.41797,0.121094,12.2827,2.80762,-0.555664,-232,-1,-170,-1,-6.44639,-12.0224,10.229,24.7557
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.08618,-0.427246,-0.0610352,3.1311,-0.488281,0.0625,-12.475,-3.41797,0.120117,12.3102,2.80762,-0.555664,-232,-1,-170,-1,-6.44639,-12.0224,10.229,24.7832
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.08618,-0.427246,-0.0610352,3.1311,-0.488281,0.0625,-12.475,-2.0752,0.120117,12.3102,2.80762,-0.555664,-232,-1,-170,-1,-6.44639,-12.0224,10.229,24.7832
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.08618,-0.427246,-0.0610352,3.1311,-0.488281,0.0625,-12.4915,-2.0752,0.120117,12.3102,2.80762,-0.560547,-232,-1,-170,-1,-6.44639,-12.0147,10.229,24.7832
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.08618,-0.427246,-0.0610352,3.1311,-0.488281,0.0625,-12.4915,-2.0752,0.120117,12.3102,2.86865,-0.560547,-232,-1,-170,-1,-6.44639,-12.0312,10.229,24.7994
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.08618,-0.427246,-0.0610352,3.1311,-0.488281,0.0625,-12.4915,-2.0752,0.120117,12.3102,2.86865,-0.560547,-232,-1,-170,-1,-6.44639,-12.0312,10.229,24.7997
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.08618,-0.427246,-0.09375,3.1311,-0.488281,0.0625,-12.4915,-2.0752,0.120117,12.3486,2.86865,-0.560547,-226,-2,-164,-1,-6.44639,-12.0312,10.229,24.8382
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.08618,-0.427246,-0.09375,3.1311,-0.488281,0.0625,-12.4915,-2.0752,0.120117,12.3486,2.86865,-0.560547,-226,-2,-164,-1,-6.44827,-12.0312,10.229,24.8382
-4.04297,0.854492,0.194336,6.48743,-3.66211,0.125488,-14.5844,-4.3335,0.0556641,9.27246,3.78418,-0.015625,-7.09167,-0.12207,-0.09375,3.1311,-0.488281,0.0625,-12.4915,-2.0752,0.120117,12.3486,2.86865,-0.560547,-226,-2,-164,-1,-6.4692,-12.0484,10.2316,24.8382
-4.04297,0.976562,0.198242,6.43799,-3.72314,0.129883,-14.7601,-5.92041,0.0610352,9.29993,4.63867,-0.0131836,-7.09167,-0.12207,-0.09375,3.1311,-0.488281,0.0625,-12.486,-0.610352,0.0991211,12.3486,2.86865,-0.560547,-231,-1,-165,1,-6.4558,-12.0338,10.2346,24.8271
-4.04297,0.976562,0.198242,6.43799,-3.72314,0.129883,-14.7601,-5.92041,0.0610352,9.29993,4.63867,-0.0131836,-7.09167,-0.12207,-0.09375,3.1311,-0.488281,0.0625,-12.486,-0.610352,0.0991211,12.3486,2.86865,-0.560547,-231,-1,-165,1,-6.4558,-12.0338,10.2346,24.8271
-4.03748,1.0376,0.17334,6.29517,-3.17383,0.112793,-14.9249,-5.67627,0.0683594,9.45374,6.46973,-0.0146484,-7.09167,-0.12207,-0.118652,3.1311,-0.488281,0.0625,-12.486,-0.610352,0.0991211,12.3486,2.86865,-0.553711,-231,-1,-165,1,-6.45723,-12.0338,10.2346,24.8275
-4.03748,1.0376,0.162598,6.29517,-3.17383,0.108887,-14.9963,-5.67627,0.0683594,9.45374,6.46973,-0.0146484,-7.09167,0.12207,-0.118652,3.1311,-0.488281,0.0625,-12.486,-0.610352,0.0991211,12.3981,2.86865,-0.562988,-227,0,-163,0,-6.46559,-12.0378,10.2355,24.8773
-4.03748,1.0376,0.162598,6.29517,-3.17383,0.108887,-14.9963,-5.67627,0.0615234,9.45374,6.46973,-0.0146484,-7.09167,0.12207,-0.118652,3.1311,-0.488281,0.0625,-12.486,-0.610352,0.0991211,12.3981,3.05176,-0.562988,-227,0,-163,0,-6.46559,-12.0378,10.2355,24.8783
-4.03748,0.549316,0.153809,6.25122,-2.80762,0.108887,-15.0458,-4.76074,0.0615234,9.52515,6.5918,-0.00830078,-7.08618,0.793457,-0.131836,3.1311,-0.488281,0.0625,-12.486,-0.366211,0.102539,12.453,3.05176,-0.562988,-232,0,-173,-1,-6.43938,-12.0043,10.2279,24.934
-4.03748,0.549316,0.153809,6.25122,-2.80762,0.108887,-15.0458,-4.76074,0.0615234,9.52515,6.5918,-0.00830078,-7.08618,0.793457,-0.131836,3.1311,-0.488281,0.0625,-12.486,-0.366211,0.102539,12.453,3.05176,-0.562988,-232,0,-173,-1,-6.43938,-12.0043,10.2279,24.934
-4.03748,0.549316,0.153809,6.25122,-2.80762,0.108887,-15.0458,-4.76074,0.0615234,9.52515,6.5918,-0.00830078,-7.08618,0.793457,-0.131836,3.1311,-0.488281,0.0625,-12.475,-0.366211,0.102539,12.5134,3.17383,-0.573242,-232,0,-173,-1,-6.43938,-11.9933,10.2279,24.9836
-4.03748,0.549316,0.153809,6.25122,-2.80762,0.108887,-15.0458,-4.76074,0.0615234,9.52515,6.5918,-0.00830078,-7.08618,0.793457,-0.131836,3.1311,-0.488281,0.0625,-12.475,-0.366211,0.102539,12.5134,3.17383,-0.573242,-232,0,-173,-1,-6.43938,-11.9933,10.2279,24.9836
-4.03748,0.549316,0.153809,6.25122,-2.80762,0.108887,-15.0458,-4.76074,0.0615234,9.52515,6.5918,-0.00830078,-7.08618,0.793457,-0.131836,3.1311,-0.488281,0.0625,-12.475,-0.366211,0.102539,12.5134,3.17383,-0.573242,-232,0,-173,-1,-6.43938,-11.9933,10.2279,24.9836
-4.03748,0.549316,0.153809,6.25122,-2.80762,0.108887,-15.0458,-4.76074,0.0615234,9.52515,6.5918,-0.00830078,-7.08618,0.793457,-0.131836,3.1311,-0.488281,0.0625,-12.475,-0.488281,0.10791,12.5134,3.17383,-0.573242,-232,0,-173,-1,-6.43938,-11.9937,10.2279,24.9836
-4.03748,0.549316,0.153809,6.25122,-2.80762,0.108887,-15.0458,-4.76074,0.0615234,9.52515,6.5918,-0.00830078,-7.08618,0.12207,-0.148438,3.1311,-0.488281,0.0625,-12.475,-0.488281,0.107422,12.5134,3.17383,-0.573242,-232,0,-173,-1,-6.44418,-11.9937,10.2279,24.9836
-4.10889,-2.50244,0.169922,6.12488,-1.70898,0.123047,-15.0073,2.0752,0.0463867,9.81628,3.35693,-0.027832,-7.08069,-0.915527,-0.105469,3.1311,-0.488281,0.0625,-12.2937,3.84521,0.0825195,12.7551,1.52588,-0.581055,-220,0,-173,-1,-6.45999,-11.7725,10.2153,25.027
-4.10889,-2.50244,0.169922,6.12488,-1.70898,0.123047,-15.0073,2.0752,0.0463867,9.81628,3.35693,-0.027832,-7.08069,-0.915527,-0.105469,3.1311,-0.488281,0.0625,-12.2937,3.84521,0.0825195,12.7551,1.52588,-0.581055,-230,0,-171,0,-6.45999,-11.7725,10.2153,25.027
-4.10889,-2.50244,0.169922,6.12488,-1.70898,0.123047,-15.0073,2.0752,0.0463867,9.81628,3.35693,-0.027832,-7.0752,-0.793457,-0.106934,3.1311,-0.488281,0.0625,-12.1619,4.08936,0.0722656,12.7881,0.793457,-0.5625,-230,0,-171,0,-6.42523,-11.6455,10.2098,24.893
-4.10889,-2.50244,0.169922,6.12488,-1.70898,0.123047,-15.0073,2.0752,0.0463867,9.81628,3.35693,-0.027832,-7.0752,-0.793457,-0.106934,3.1311,-0.488281,0.0625,-12.1619,4.08936,0.0722656,12.7881,0.793457,-0.5625,-230,0,-171,0,-6.42523,-11.6455,10.2098,24.9221
-4.12537,-2.50244,0.169922,6.1084,-2.01416,0.0898438,-15.0073,2.0752,0.0483398,9.86572,3.35693,-0.0283203,-7.08069,-0.427246,-0.141602,3.1311,-0.488281,0.0625,-12.1069,3.72314,0.0932617,12.865,-0.0610352,-0.569824,-224,-1,-169,-2,-6.41342,-11.6202,10.219,24.9482
-4.12537,-2.50244,0.169922,6.1084,-2.01416,0.0898438,-15.0073,2.0752,0.0483398,9.86572,3.35693,-0.0283203,-7.08069,-0.427246,-0.141602,3.1311,-0.488281,0.0625,-12.1069,3.72314,0.0932617,12.865,-0.0610352,-0.569824,-224,-1,-169,-2,-6.41342,-11.6202,10.219,24.9482
-4.22974,-1.2207,0.203613,6.03699,-1.83105,0.108887,-14.7986,1.09863,0.0458984,10.047,0.854492,-0.0307617,-7.19604,-1.89209,-0.097168,3.1311,-0.488281,0.0625,-12.0026,2.01416,0.065918,12.9803,-0.0610352,-0.595703,-231,-2,-174,4,-6.57541,-11.5164,10.3293,24.9384
-4.22974,-1.2207,0.203613,6.03699,-1.83105,0.108887,-14.7986,1.09863,0.0458984,10.047,0.854492,-0.0307617,-7.19604,-2.2583,-0.0678711,3.1311,-0.488281,0.0625,-11.9861,2.2583,0.0708008,12.9968,-0.305176,-0.589844,-231,-2,-174,4,-6.57373,-11.5219,10.3293,24.9493
-4.22974,-1.2207,0.203613,6.03699,-1.83105,0.108887,-14.7986,1.09863,0.0458984,10.047,0.854492,-0.0307617,-7.19604,-2.2583,-0.0678711,3.1311,-0.488281,0.0625,-11.9861,2.2583,0.0708008,12.9968,-0.305176,-0.589844,-231,-2,-174,4,-6.55864,-11.481,10.3265,24.9373
-4.31763,-0.366211,0.188477,5.95459,-1.58691,0.13916,-14.7931,0.793457,0.0517578,10.0525,0.488281,-0.034668,-7.26196,1.28174,-0.12207,3.1311,-0.488281,0.0625,-11.9257,3.96729,0.0810547,13.0078,-1.70898,-0.547363,-234,0,-168,2,-6.60282,-11.4314,10.395,24.8848
-4.31763,-0.366211,0.188477,5.95459,-1.58691,0.13916,-14.7931,0.793457,0.0517578,10.0525,0.488281,-0.034668,-7.229,1.89209,-0.155762,3.1311,-0.488281,0.0625,-11.7993,4.82178,0.11084,13.0408,-1.89209,-0.546875,-227,-1,-168,0,-6.58835,-11.2985,10.3591,24.7962
-4.31763,-0.366211,0.188477,5.95459,-1.58691,0.13916,-14.7931,0.793457,0.0517578,10.0525,0.488281,-0.034668,-7.229,1.89209,-0.155762,3.1311,-0.488281,0.0625,-11.7993,4.82178,0.11084,13.0408,-1.89209,-0.546875,-227,-1,-168,0,-6.58835,-11.2985,10.3591,24.7962
-4.31763,-0.366211,0.188477,5.95459,-1.58691,0.13916,-14.7931,0.793457,0.0517578,10.0525,0.488281,-0.034668,-7.229,1.89209,-0.155762,3.1311,-0.488281,0.0625,-11.7993,4.82178,0.11084,13.0408,-1.89209,-0.546875,-227,-1,-168,0,-6.58835,-11.2985,10.3591,24.7962
