Exoskeleton_Left_Thigh (Ang),Exoskeleton_Left_Thigh (Vel),Exoskeleton_Left_Thigh (Acc),Exoskeleton_Left_Calf (Ang),Exoskeleton_Left_Calf (Vel),Exoskeleton_Left_Calf (Acc),Exoskeleton_Right_Thigh (Ang),Exoskeleton_Right_Thigh (Vel),Exoskeleton_Right_Thigh (Acc),Exoskeleton_Right_Calf (Ang),Exoskeleton_Right_Calf (Vel),Exoskeleton_Right_Calf (Acc),Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Angle_Driver_LT (Output),Angle_Driver_LC (Output),Angle_Driver_RT (Output),Angle_Driver_RC (Output)
-6.60278,8.42285,0.140625,-6.05896,7.08008,-0.00439453,-25.6146,84.5947,-0.00830078,43.5553,3.54004,-0.0712891,91.3019,-7.56836,-0.0307617,99.9207,7.69043,-0.0415039,90.9448,17.395,0.0541992,106.136,-11.2305,-0.00244141,-10.627,-3.98603,6.29517,14.1503
-6.60278,8.42285,0.140625,-6.05896,7.08008,-0.00439453,-25.6146,84.5947,-0.00830078,43.5553,3.54004,-0.0712891,91.3019,-7.56836,-0.0307617,100.014,7.38525,-0.0415039,90.9448,18.7988,0.0541992,106.136,-11.2305,-0.00244141,-10.627,-3.89666,6.36913,14.1503
-6.60278,8.42285,0.140625,-6.05896,7.08008,-0.00439453,-25.6146,84.5947,-0.00830078,43.5553,3.54004,-0.0712891,91.3019,-7.56836,-0.0307617,100.014,7.38525,-0.0415039,91.17,18.7988,0.0541992,106.136,-11.2305,-0.00244141,-10.627,-3.67144,6.36913,13.9251
-6.49292,5.79834,0.18457,-5.95459,5.67627,0.0200195,-23.2361,81.4819,-0.0400391,43.4015,-0.976562,-0.0615234,91.1975,-6.04248,-0.0214844,100.107,7.14111,-0.0424805,91.6425,22.8271,0.081543,106.032,-11.8408,-0.0117188,-12.6741,-3.83238,5.02429,11.254
-6.49292,5.79834,0.18457,-5.95459,5.67627,0.0200195,-23.2361,81.4819,-0.0400391,43.4015,-0.976562,-0.0615234,91.1975,-6.04248,-0.0214844,100.107,7.14111,-0.0424805,91.6425,22.8271,0.081543,106.032,-11.8408,-0.0117188,-12.6741,-3.83238,5.02429,11.254
-6.44897,5.79834,0.137695,-5.91614,5.00488,0.0200195,-22.489,79.4067,-0.0361328,43.3026,-2.99072,-0.0473633,91.1975,-6.04248,-0.0214844,100.107,7.14111,-0.0424805,91.6425,22.8271,0.081543,106.032,-11.8408,-0.0117188,-12.6741,-3.83238,5.02429,11.254
-6.44897,5.79834,0.137695,-5.91614,5.00488,0.0200195,-22.489,79.4067,-0.0361328,43.3026,-2.99072,-0.0473633,91.1975,-6.04248,-0.0214844,100.107,7.14111,-0.0424805,91.6425,22.8271,0.081543,106.032,-11.8408,-0.0117188,-9.68999,-0.848226,5.06703,11.2967
-6.44897,5.79834,0.137695,-5.91614,5.00488,0.0200195,-22.489,79.4067,-0.0361328,43.3026,-2.99072,-0.0473633,91.1975,-6.04248,-0.0214844,100.107,7.14111,-0.0424805,91.6425,22.8271,0.081543,106.032,-11.8408,-0.0117188,-9.68999,-0.848226,5.06703,11.2967
-6.44897,5.79834,0.137695,-5.91614,5.00488,0.0200195,-22.489,79.4067,-0.0361328,43.3026,-2.99072,-0.0473633,91.1426,-5.5542,-0.0239258,100.107,6.89697,-0.0546875,91.6425,22.8271,0.081543,106.032,-12.085,-0.0288086,-9.86927,-0.848226,4.3293,10.1932
-6.41052,5.12695,0.137695,-5.8667,4.3335,-0.00683594,-22.489,79.4067,-0.0263672,43.1543,-5.67627,-0.0375977,91.1426,-5.5542,-0.0253906,100.195,6.83594,-0.0581055,91.6425,24.5361,0.105469,105.922,-12.207,-0.0283203,-9.91978,0.826476,5.94812,11.859
-6.41052,5.12695,0.137695,-5.8667,4.3335,-0.00683594,-22.489,79.4067,-0.0263672,43.1543,-5.67627,-0.0375977,91.1426,-5.18799,-0.0253906,100.195,6.83594,-0.0581055,91.6425,24.5361,0.105469,105.801,-12.207,-0.0283203,-9.89647,0.826476,5.94812,11.7382
-6.41052,4.63867,0.155762,-5.8667,4.3335,-0.00683594,-22.489,79.2847,-0.0263672,43.1543,-5.67627,-0.0322266,91.0931,-5.06592,-0.0141602,100.272,6.89697,-0.046875,92.1423,24.7192,0.108398,105.681,-12.3291,-0.012207,-10.3422,0.405462,6.79331,12.1355
-6.41052,4.63867,0.155762,-5.8667,4.3335,-0.00683594,-22.489,79.2847,-0.0263672,43.1543,-5.67627,-0.0322266,91.0931,-5.06592,-0.0141602,100.349,6.89697,-0.046875,92.1423,24.7192,0.108398,105.681,-12.3291,-0.012207,-10.3422,0.405462,6.87021,12.1355
-6.36658,4.15039,0.133789,-5.80078,3.60107,0.00341797,-21.0168,77.6367,-0.0488281,42.8082,-9.58252,-0.0380859,90.9778,-5.61523,-0.00976562,100.492,7.56836,-0.0161133,92.5983,23.1934,0.090332,105.417,-12.207,-0.015625,-8.78289,1.04402,8.52333,10.5999
-6.3501,2.2583,0.140137,-5.73486,3.35693,0.0161133,-19.5502,75.5615,-0.0229492,42.3688,-15.0757,-0.0375977,90.8954,-6.7749,0.000976562,100.492,7.56836,-0.00927734,92.5983,23.1934,0.0825195,105.417,-12.207,-0.0166016,-8.5389,0.263009,8.24825,9.74508
-6.3501,2.2583,0.140137,-5.73486,3.35693,0.0161133,-19.5502,75.5615,-0.0229492,42.3688,-15.0757,-0.0375977,90.8954,-8.42285,0.0205078,100.492,7.56836,-0.00927734,92.5983,23.1934,0.0825195,105.417,-12.207,-0.0166016,-7.40041,0.263009,8.24825,9.74508
-6.3501,2.2583,0.140137,-5.73486,3.35693,0.0161133,-19.5502,75.5615,-0.0229492,42.3688,-15.0757,-0.0375977,90.791,-8.42285,0.0205078,100.492,7.56836,-0.00927734,92.8015,21.7896,0.0825195,105.417,-12.207,-0.0166016,-7.50478,0.17364,8.35262,9.74508
-6.3501,2.2583,0.140137,-5.73486,3.35693,0.0161133,-19.5502,75.5615,-0.0229492,42.3688,-15.0757,-0.0375977,90.791,-8.42285,0.0205078,100.492,7.56836,-0.00927734,92.8015,21.7896,0.0825195,105.417,-12.207,-0.0166016,-7.50478,0.376887,8.35262,9.54183
-6.3501,2.2583,0.140137,-5.73486,3.35693,0.0161133,-19.5502,75.5615,-0.0229492,42.3688,-15.0757,-0.0375977,90.791,-8.42285,0.0205078,100.492,7.56836,-0.00927734,92.8015,21.7896,0.0913086,105.417,-12.207,-0.0166016,-7.50478,0.936417,8.35262,9.54183
-6.3501,2.2583,0.140137,-5.73486,3.35693,0.0161133,-19.5502,75.5615,-0.0229492,42.3688,-15.0757,-0.0375977,90.791,-8.42285,0.0205078,100.492,8.11768,-0.00927734,92.8015,20.5688,0.0913086,105.417,-12.207,-0.0166016,-7.50478,0.858704,8.38759,9.54183
-6.36108,2.2583,0.140137,-5.73486,3.35693,0.0161133,-18.8416,75.1343,-0.0556641,42.3688,-16.8457,-0.0478516,90.791,-8.42285,0.000488281,100.629,8.78906,-0.0185547,92.9883,20.5688,0.0883789,105.153,-11.4746,-0.012207,-8.77926,0.858962,7.97705,9.41778
-6.36108,2.2583,0.140137,-5.73486,3.35693,0.0161133,-18.8416,75.1343,-0.0556641,42.3688,-16.8457,-0.0478516,90.6647,-10.376,0.000488281,100.629,9.52148,-0.0229492,92.9883,19.7754,0.0883789,105.032,-10.9253,-0.0107422,-9.02995,0.808449,7.82362,9.42516
-6.36108,2.2583,0.140137,-5.73486,3.35693,0.0161133,-18.8416,75.1343,-0.0556641,42.3688,-16.8457,-0.0478516,90.6647,-10.376,0.000488281,100.629,9.52148,-0.0229492,92.9883,19.7754,0.0883789,105.032,-10.9253,-0.0107422,-9.02995,0.808449,7.82362,9.42516
-6.36108,2.2583,0.140137,-5.73486,3.35693,0.0161133,-18.8416,75.1343,-0.0556641,42.3688,-16.8457,-0.0478516,90.6647,-10.376,0.000488281,100.629,9.52148,-0.0229492,92.9883,19.7754,0.0883789,105.032,-10.9253,-0.0107422,-9.02995,0.808449,7.87025,9.42516
-6.36108,2.2583,0.140137,-5.73486,3.35693,0.0161133,-18.8416,75.1343,-0.0556641,42.3688,-16.8457,-0.0478516,90.6647,-10.376,0.000488281,100.701,9.52148,-0.0229492,92.9883,19.7754,0.0883789,105.032,-10.9253,-0.0107422,-9.02995,0.808449,7.94166,9.42516
-6.36108,2.2583,0.140137,-5.73486,3.35693,0.0161133,-18.8416,75.1343,-0.0556641,42.3688,-16.8457,-0.0478516,90.6647,-12.3291,0.000976562,100.701,9.52148,-0.0229492,93.1641,19.7754,0.0883789,105.032,-10.9253,-0.0107422,-9.1232,0.98423,7.94166,9.24938
-6.38306,1.34277,0.166992,-5.71838,3.66211,-0.0102539,-18.1604,73.7915,-0.0322266,41.8359,-18.9209,-0.0351562,90.5164,-12.3291,0.000976562,100.701,9.52148,-0.0229492,93.1641,19.7754,0.0883789,105.032,-10.9253,-0.0107422,-9.27152,0.98423,8.08998,9.24938
-6.38306,1.34277,0.166992,-5.71838,3.66211,-0.0102539,-18.1604,73.7915,-0.0322266,41.8359,-18.9209,-0.0351562,90.5164,-12.3291,0.000976562,100.701,9.52148,-0.0229492,93.1641,19.7754,0.0883789,105.032,-10.9253,-0.0107422,-10.9229,-0.667158,9.74914,10.9085
-6.38306,1.34277,0.166992,-5.71838,3.66211,-0.0102539,-18.1604,73.7915,-0.0322266,41.8359,-18.9209,-0.0351562,90.5164,-12.3291,0.000976562,100.701,9.52148,-0.0229492,93.1641,19.7754,0.0883789,105.032,-10.9253,-0.0107422,-10.9229,-0.667158,9.74914,10.9085
-6.38306,1.34277,0.166992,-5.71838,3.66211,-0.0102539,-18.1604,73.7915,-0.0322266,41.8359,-18.9209,-0.0351562,90.5164,-12.3291,0.000976562,100.701,9.52148,-0.0229492,93.1641,19.7754,0.0751953,105.032,-10.437,-0.0200195,-10.9229,-0.667158,9.74914,10.9085
-6.38306,1.34277,0.166992,-5.71838,3.66211,-0.0102539,-18.1604,73.7915,-0.0322266,41.8359,-18.9209,-0.0351562,90.5164,-12.3291,0.000976562,100.701,9.52148,-0.0229492,93.1641,19.7754,0.0751953,105.032,-10.437,-0.0200195,-10.9229,-1.50645,9.74914,10.349
-6.38306,1.34277,0.166992,-5.71838,3.66211,-0.0102539,-18.1604,73.7915,-0.0322266,41.8359,-18.9209,-0.0351562,90.5164,-12.3291,0.000976562,100.701,9.52148,-0.0229492,93.1641,18.7988,0.0751953,104.922,-10.437,-0.0200195,-10.9229,-1.56862,9.74914,10.2391
-6.45996,-0.366211,0.171875,-5.69092,4.21143,0.0136719,-17.4738,73.1812,-0.0185547,41.5393,-21.6675,-0.0297852,90.5164,-14.9536,0.00488281,100.701,10.498,-0.0180664,93.1641,18.7988,0.0751953,104.922,-10.437,-0.0200195,-10.8413,-1.56862,10.1222,10.2391
-6.45996,-0.366211,0.171875,-5.69092,4.21143,0.0136719,-17.4738,73.1812,-0.0185547,41.5393,-21.6675,-0.0297852,90.5164,-14.9536,0.00488281,100.701,10.498,-0.0180664,93.1641,18.7988,0.0751953,104.922,-10.437,-0.0200195,-11.0434,-1.77067,8.56402,8.68101
-6.45996,-0.366211,0.171875,-5.69092,4.21143,0.0136719,-17.4738,73.1812,-0.0185547,41.5393,-21.6675,-0.0297852,90.5164,-14.9536,0.00488281,100.701,10.498,-0.0180664,93.1641,18.7988,0.0751953,104.922,-10.437,-0.0200195,-11.0434,-1.77067,8.56402,8.68101
-6.45996,-0.366211,0.171875,-5.69092,4.21143,0.0136719,-17.4738,73.1812,-0.0185547,41.5393,-21.6675,-0.0297852,90.3406,-14.9536,0.00488281,100.783,10.498,-0.0180664,93.3289,18.7988,0.0751953,104.922,-10.437,-0.0258789,-11.2191,-1.60588,8.8222,8.51622
-6.45996,-0.366211,0.171875,-5.69092,4.21143,0.0136719,-17.4738,73.1812,-0.0185547,41.5393,-21.6675,-0.0297852,90.3406,-14.9536,0.00488281,100.783,10.498,-0.0180664,93.3289,18.7988,0.0751953,104.922,-10.437,-0.0258789,-11.2191,-1.60588,8.8222,8.1432
-6.58081,-2.13623,0.151367,-5.55908,7.20215,0.0200195,-16.1444,69.3359,-0.0322266,40.8252,-26.1841,-0.015625,89.9286,-18.0054,0.00341797,100.975,12.9395,-0.00683594,93.653,16.2354,0.0673828,104.708,-8.91113,-0.0126953,-10.5004,-0.524086,9.70233,7.9468
-6.58081,-2.13623,0.151367,-5.55908,7.20215,0.0200195,-16.1444,69.3359,-0.0322266,40.8252,-26.1841,-0.015625,89.9286,-18.0054,0.00683594,101.091,14.2212,-0.0131836,93.7958,16.2354,0.0673828,104.604,-8.91113,-0.0126953,-10.2828,-0.381264,9.49518,7.69961
-6.58081,-2.13623,0.151367,-5.55908,7.20215,0.0200195,-16.1444,69.3359,-0.0322266,40.8252,-26.1841,-0.015625,89.7034,-19.165,0.00683594,101.091,14.2212,-0.0126953,93.7958,16.2354,0.0771484,104.51,-8.42285,0.000488281,-10.5819,-0.381264,9.7204,7.69961
-6.58081,-2.13623,0.151367,-5.55908,7.20215,0.0200195,-16.1444,69.3359,-0.0322266,40.8252,-26.1841,-0.015625,89.7034,-19.165,0.00683594,101.091,14.2212,-0.0126953,93.7958,16.2354,0.0771484,104.51,-8.42285,0.000488281,-10.5819,0.240435,9.75148,8.47661
-6.58081,-2.13623,0.151367,-5.55908,7.20215,0.0200195,-16.1444,69.3359,-0.0322266,40.8252,-26.1841,-0.015625,89.7034,-19.165,0.00683594,101.091,14.2212,-0.0126953,93.7958,16.2354,0.0771484,104.51,-8.42285,0.000488281,-10.5819,0.240435,9.75148,8.47661
-6.66321,-3.17383,0.147949,-5.49316,8.60596,0.000976562,-14.8865,68.1152,-0.0317383,40.0232,-32.0435,-0.00732422,89.7034,-19.165,0.00683594,101.091,15.4419,-0.0126953,93.7958,15.1367,0.0771484,104.51,-8.42285,0.000488281,-10.2982,0.454144,10.9521,9.59955
-6.82251,-4.3335,0.175781,-5.28992,11.2915,-0.00732422,-14.2438,66.3452,-0.0317383,39.5618,-35.3394,-0.0644531,89.4507,-23.1323,0.00488281,101.36,16.6016,-0.0185547,94.0704,14.3433,0.0844727,104.51,-7.99561,0.0141602,-10.4303,1.00723,10.9521,10.3326
-6.82251,-4.3335,0.175781,-5.28992,11.2915,-0.00732422,-14.2438,66.3452,-0.0317383,39.5618,-35.3394,-0.0644531,89.4507,-23.1323,0.00488281,101.36,16.6016,-0.0185547,94.0704,14.3433,0.0844727,104.51,-7.99561,0.0141602,-10.9278,1.14456,11.1748,10.2225
-6.82251,-4.3335,0.175781,-5.28992,11.2915,-0.00732422,-14.2438,66.3452,-0.0317383,39.5618,-35.3394,-0.0644531,89.176,-23.1323,0.00488281,101.36,16.6016,-0.0185547,94.0704,14.3433,0.0844727,104.423,-7.99561,0.0141602,-12.9005,-0.553452,11.8069,10.4921
-6.82251,-4.3335,0.175781,-5.28992,11.2915,-0.00732422,-14.2438,66.3452,-0.0317383,39.5618,-35.3394,-0.0644531,89.176,-23.1323,0.00488281,101.36,16.6016,-0.0258789,94.0704,14.2822,0.0966797,104.423,-7.93457,0.0146484,-12.9005,0.219786,11.3407,10.527
-6.82251,-4.3335,0.175781,-5.28992,11.2915,-0.00732422,-14.2438,66.3452,-0.0317383,39.5618,-35.3394,-0.0644531,89.176,-23.1323,0.00488281,101.36,16.6016,-0.0258789,94.0704,14.2822,0.0966797,104.423,-7.93457,0.0146484,-12.9005,0.219786,11.3407,10.527
-6.82251,-4.15039,0.185547,-5.28992,11.2915,-0.00732422,-13.0847,63.1104,-0.074707,39.5618,-37.2925,-0.00732422,89.176,-24.353,-0.000488281,101.508,17.8223,-0.0185547,94.2078,14.2822,0.0966797,104.346,-7.93457,0.0146484,-13.9535,-0.276241,11.5667,10.3128
-6.82251,-4.15039,0.185547,-5.28992,11.2915,-0.00732422,-13.0847,63.1104,-0.074707,39.5618,-37.2925,-0.00732422,89.176,-24.353,-0.000488281,101.508,17.8223,-0.0185547,94.2078,14.2822,0.0966797,104.346,-7.93457,0.0146484,-13.9535,-0.276241,12.033,10.3128
-6.97083,-3.72314,0.178223,-4.83398,14.8926,0.0117188,-11.9806,60.1196,-0.0683594,38.595,-43.1519,-0.0581055,88.3136,-25.4517,-0.00634766,101.673,20.2637,-0.00537109,94.4989,13.5498,0.108398,104.197,-7.75146,0.0136719,-15.2589,0.714308,11.0086,6.7765
-7.06421,-1.15967,0.174805,-4.83398,15.4419,0.0161133,-11.4752,58.1665,-0.00585938,38.0512,-44.0674,-0.0742188,88.0115,-26.6113,-0.000488281,101.843,20.2637,-0.00537109,94.6472,14.0381,0.103027,104.126,-7.75146,0.0205078,-14.7654,1.48044,12.4689,8.3534
-7.06421,-1.15967,0.174805,-4.83398,15.4419,0.0161133,-11.4752,58.1665,-0.00585938,38.0512,-44.0674,-0.0742188,88.0115,-26.6113,-0.000488281,101.843,20.2637,-0.00537109,94.6472,14.0381,0.103027,104.126,-7.75146,0.0205078,-14.4662,1.48044,12.4689,8.3534
-7.06421,-1.15967,0.174805,-4.83398,15.4419,0.0161133,-11.4752,58.1665,-0.00585938,38.0512,-44.0674,-0.0742188,88.0115,-26.6113,-0.000488281,101.843,20.2637,-0.00537109,94.6472,14.0381,0.103027,104.126,-7.75146,0.0205078,-14.7683,1.04525,12.771,8.28199
-7.06421,-1.15967,0.174805,-4.64172,15.4419,0.0161133,-10.9808,56.7627,-0.0488281,36.936,-46.4478,-0.0952148,87.6929,-28.2593,0.00390625,102.228,23.0103,0.012207,94.7955,13.855,0.103027,104.044,-7.93457,0.0170898,-14.9121,1.18191,14.768,7.82202
-7.06421,-1.15967,0.174805,-4.64172,15.4419,0.0161133,-10.9808,56.7627,-0.0488281,36.936,-46.4478,-0.0952148,87.6929,-28.2593,0.00390625,102.228,23.0103,0.012207,94.7955,13.855,0.0966797,104.044,-7.99561,0.0112305,-14.9121,0.777802,14.768,7.44512
-7.10266,4.3335,0.208008,-4.05396,15.5029,0.03125,-10.4919,54.6875,-0.0532227,35.788,-49.1333,-0.103516,87.3523,-32.5928,0.0258789,102.442,26.062,0.012207,94.9329,12.6953,0.0966797,103.884,-8.11768,0.012207,-16.5932,-1.62218,14.5496,6.23537
-7.10266,4.3335,0.208008,-4.05396,15.5029,0.03125,-10.4919,54.6875,-0.0532227,35.788,-49.1333,-0.103516,86.9843,-32.5928,0.0258789,102.662,26.062,0.012207,94.9329,12.6953,0.0966797,103.807,-8.54492,0.0175781,-16.9612,-1.62218,15.1374,6.4732
-7.10266,4.3335,0.208008,-4.05396,15.5029,0.03125,-10.4919,54.6875,-0.0532227,35.788,-49.1333,-0.103516,86.9843,-32.5928,0.0258789,102.662,27.6489,0.0146484,94.9329,11.4136,0.0922852,103.807,-8.54492,0.0175781,-16.9612,-1.62218,15.1374,6.4732
-7.08069,6.40869,0.203613,-3.86169,15.5029,0.0541992,-9.61853,51.1475,-0.0776367,35.2332,-48.5229,-0.00878906,86.9843,-32.5928,0.0258789,102.662,27.6489,0.0146484,94.9329,11.4136,0.0922852,103.807,-8.54492,0.0175781,-16.9612,-1.98354,15.3938,6.4732
-7.08069,6.40869,0.203613,-3.86169,15.5029,0.0541992,-9.61853,51.1475,-0.0776367,35.2332,-48.5229,-0.00878906,86.9843,-32.5928,0.0258789,102.892,27.6489,0.0146484,94.9329,11.4136,0.0922852,103.807,-8.54492,0.0175781,-16.8136,-1.83589,14.1636,5.01221
-7.08069,6.40869,0.203613,-3.86169,15.5029,0.0541992,-9.61853,51.1475,-0.0776367,35.2332,-48.5229,-0.00878906,86.9843,-35.5225,0.00195312,102.892,27.6489,0.0146484,94.9329,11.4136,0.0922852,103.807,-8.54492,0.0175781,-18.5233,-1.83589,14.1636,5.01221
-7.08069,6.40869,0.203613,-3.86169,15.564,0.0419922,-9.61853,50.1709,-0.0458984,34.6893,-48.8281,-0.10498,86.5833,-35.5225,0.00195312,103.14,29.2969,0.0234375,95.2954,11.2915,0.114258,103.807,-8.66699,0.0195312,-18.9243,-1.83589,14.5646,5.01221
-7.08069,6.40869,0.203613,-3.86169,15.564,0.0419922,-9.61853,50.1709,-0.0458984,34.6893,-48.8281,-0.10498,86.5833,-35.5225,0.00195312,103.14,29.2969,0.0234375,95.2954,11.2915,0.114258,103.807,-8.66699,0.0195312,-18.9243,-0.0822863,16.2494,5.53946
-7.08069,6.40869,0.203613,-3.86169,15.564,0.0419922,-9.61853,50.1709,-0.0458984,34.6893,-48.8281,-0.10498,86.1548,-38.6963,-0.00976562,103.14,29.2969,0.0234375,95.2954,11.2915,0.114258,103.736,-8.66699,0.0195312,-20.3008,-0.0822863,16.6779,5.46805
-7.08069,6.40869,0.203613,-3.86169,15.564,0.0419922,-9.61853,50.1709,-0.0458984,34.6893,-48.8281,-0.10498,86.1548,-38.6963,-0.00976562,103.14,29.2969,0.0234375,95.2954,11.2915,0.114258,103.736,-8.78906,0.0239258,-20.3008,-0.0822863,16.6779,5.74005
-7.09167,8.48389,0.155273,-3.51562,21.3013,-0.0307617,-8.75611,49.2554,-0.0854492,34.151,-48.4009,-0.0883789,86.1548,-38.6963,-0.00976562,103.14,29.2969,0.0400391,95.2954,11.2915,0.114258,103.736,-8.78906,0.0239258,-17.3555,2.86301,22.0012,10.0065
-7.09167,8.48389,0.155273,-3.51562,21.3013,-0.0307617,-8.75611,49.2554,-0.0854492,34.151,-48.4009,-0.0883789,85.6934,-44.3726,0.0078125,103.403,30.9448,0.0400391,95.4163,13.1836,0.129883,103.654,-8.97217,0.0302734,-17.0592,4.09903,22.8312,10.1957
-7.42676,1.70898,0.227051,-3.08167,34.4849,0.0405273,-7.92664,47.1802,-0.0795898,33.1018,-46.1426,-0.11377,85.2045,-47.4243,0.0244141,103.403,30.9448,0.0483398,95.5591,13.4277,0.129883,103.571,-9.09424,0.0336914,-20.8237,0.119215,18.4708,4.80256
-7.50366,1.70898,0.208496,-2.64771,41.9922,0.0336914,-7.53662,46.0815,-0.0761719,32.6019,-45.5322,-0.101562,84.6881,-47.4243,0.0244141,104.249,36.1328,0.0366211,95.8502,12.8784,0.131348,103.395,-9.39941,0.0419922,-20.1588,1.64987,19.3746,4.80192
-7.52014,4.5166,0.157227,-2.64771,42.0532,0.0258789,-7.16309,45.4712,-0.0600586,32.0966,-44.8608,-0.0913086,84.1443,-52.6733,0.0703125,104.249,36.1328,0.0366211,95.9821,12.0239,0.125,103.297,-9.82666,0.0366211,-15.0297,4.40838,20.4119,4.69555
-7.52563,6.95801,0.102051,-1.79626,38.3301,0.0205078,-7.16309,44.9219,-0.0507812,31.6132,-42.2363,-0.09375,83.5675,-52.6733,0.0888672,104.546,39.5508,0.0375977,96.1084,11.5967,0.12207,103.198,-9.82666,0.0263672,-15.6064,4.19467,21.0755,4.04276
-7.52563,6.95801,0.102051,-1.79626,38.3301,0.0205078,-7.16309,44.9219,-0.0507812,31.6132,-42.2363,-0.09375,82.9523,-56.2744,0.0888672,104.859,39.5508,0.0551758,96.2292,11.2305,0.111816,103.198,-9.82666,0.0332031,-15.6064,4.19467,21.5651,4.04276
-7.52563,6.95801,0.102051,-1.79626,38.3301,0.0205078,-7.16309,44.9219,-0.0507812,31.6132,-42.2363,-0.09375,82.9523,-56.2744,0.0888672,104.859,39.5508,0.0551758,96.2292,11.2305,0.111816,103.198,-9.82666,0.0332031,-15.6064,4.32101,21.5651,3.91642
-7.52563,6.95801,0.102051,-1.79626,38.3301,0.0205078,-7.16309,44.9219,-0.0507812,31.6132,-42.2363,-0.09375,82.9523,-56.2744,0.0888672,104.859,39.5508,0.0551758,96.2292,11.2305,0.111816,103.198,-9.82666,0.0332031,-12.2493,7.67819,22.1441,4.3965
-7.52563,6.95801,0.102051,-1.79626,38.3301,0.0205078,-7.16309,44.9219,-0.0507812,31.6132,-42.2363,-0.09375,82.9523,-56.2744,0.0888672,104.859,41.5039,0.0551758,96.2292,11.2305,0.111816,103.198,-9.82666,0.0332031,-11.9125,7.12294,24.1915,4.71084
-7.52563,6.95801,0.102051,-1.79626,38.3301,0.0205078,-7.16309,44.9219,-0.0507812,31.6132,-42.2363,-0.09375,82.9523,-56.2744,0.0888672,104.859,41.5039,0.0551758,96.2292,11.2305,0.111816,103.198,-9.82666,0.0332031,-11.9125,7.12294,24.3158,4.71084
-7.54761,7.44629,0.151367,-1.42822,35.9497,-0.0341797,-6.79505,44.0063,-0.0864258,31.1353,-41.626,-0.0878906,82.2931,-59.8755,0.101562,105.189,41.5039,0.0551758,96.2292,11.2305,0.111816,103.198,-9.82666,0.0332031,-15.1634,3.95228,28.9376,8.34389
-7.67944,5.67627,0.207031,-0.664673,41.748,0.0517578,-5.67993,42.2974,-0.050293,30.6738,-40.6494,-0.0620117,81.5955,-62.9272,0.110352,105.897,44.8608,0.0839844,96.3336,10.376,0.103027,102.989,-10.1318,0.0595703,-19.1716,-0.233078,28.405,5.7033
-7.67944,5.92041,0.187012,-0.664673,44.5557,0.0239258,-5.34485,41.5039,-0.0698242,29.751,-40.5884,-0.111816,80.8759,-67.688,0.150391,106.276,46.3257,0.0981445,96.5149,8.60596,0.0996094,102.786,-10.2539,0.0302734,-16.1416,1.12165,30.238,3.18557
-7.68494,6.40869,0.164062,0.247192,44.9219,0.0200195,-5.00427,40.3442,-0.0634766,29.306,-39.6118,-0.0854492,79.3597,-70.0684,0.192871,106.672,48.0347,0.109863,96.5973,8.42285,0.108398,102.681,-10.437,0.0517578,-12.9059,3.18183,32.4608,4.58025
-7.68494,6.40869,0.164062,0.247192,44.9219,0.0200195,-5.00427,40.3442,-0.0634766,29.306,-39.6118,-0.0854492,79.3597,-70.0684,0.192871,106.672,48.0347,0.109863,96.5973,8.42285,0.108398,102.681,-10.437,0.0517578,-13.6749,3.18183,33.2298,4.58025
-7.7124,6.40869,0.164551,0.247192,45.105,0.000488281,-5.00427,40.1611,-0.0478516,28.8556,-40.1611,-0.078125,79.3597,-70.0684,0.193848,107.073,49.4385,0.115234,96.6852,7.93457,0.108398,102.681,-10.437,0.0517578,-13.706,3.20755,35.2939,5.7241
-7.7124,6.40869,0.164551,0.247192,45.105,0.000488281,-5.00427,40.1611,-0.0478516,28.8556,-40.1611,-0.078125,79.3597,-70.0684,0.193848,107.073,49.4385,0.115234,96.6852,7.93457,0.108398,102.681,-10.437,0.0517578,-13.6438,3.20755,35.2939,5.7241
-7.7124,6.40869,0.164551,0.247192,45.105,0.000488281,-5.00427,40.1611,-0.0478516,28.8556,-40.1611,-0.078125,78.5577,-72.6929,0.193848,107.073,50.415,0.118164,96.6852,7.93457,0.105957,102.577,-10.6201,0.0517578,-14.6129,3.05213,36.3445,5.60807
-7.7124,6.40869,0.164551,0.247192,45.105,0.000488281,-5.00427,40.1611,-0.0478516,28.8556,-40.1611,-0.078125,78.5577,-72.6929,0.193848,107.073,50.415,0.118164,96.6852,7.26318,0.105957,102.577,-10.6201,0.0517578,-14.6129,3.05213,36.3445,5.60807
-7.7124,6.40869,0.164551,0.247192,45.105,0.000488281,-5.00427,40.1611,-0.0478516,28.8556,-40.1611,-0.078125,78.5577,-72.6929,0.193848,107.073,50.415,0.118164,96.6852,7.26318,0.105957,102.577,-10.6201,0.0517578,-14.6129,3.00938,36.3445,5.60807
-7.73438,5.79834,0.164551,0.686646,45.105,0.000488281,-4.64722,40.1611,-0.0410156,28.8556,-40.8936,-0.0717773,78.5577,-72.6929,0.193848,107.485,50.415,0.118164,96.6852,7.26318,0.105957,102.577,-10.6201,0.0517578,-14.6129,3.00938,36.7565,5.60807
