Exoskeleton_Left_Thigh (Ang),Exoskeleton_Left_Thigh (Vel),Exoskeleton_Left_Thigh (Acc),Exoskeleton_Left_Calf (Ang),Exoskeleton_Left_Calf (Vel),Exoskeleton_Left_Calf (Acc),Exoskeleton_Right_Thigh (Ang),Exoskeleton_Right_Thigh (Vel),Exoskeleton_Right_Thigh (Acc),Exoskeleton_Right_Calf (Ang),Exoskeleton_Right_Calf (Vel),Exoskeleton_Right_Calf (Acc),Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Force_Left_Thigh,Force_Left_Calf,Force_Right_Thigh,Force_Right_Calf,Angle_Driver_LT (Output),Angle_Driver_LC (Output),Angle_Driver_RT (Output),Angle_Driver_RC (Output)
9.34387,-1.40381,0.123047,11.7059,-1.83105,0.0512695,-4.11438,-5.92041,0.0234375,-4.0155,-5.37109,-0.0498047,4.61975,23.0713,-0.0595703,3.1311,-0.488281,0.0625,-2.7301,-4.3335,-0.0561523,-2.62024,-2.50244,-0.603027,4,174,-117,1,4.72087,-2.09825,1.00528,0.0570689
9.34387,-1.40381,0.123047,11.7059,-1.83105,0.0512695,-4.11438,-5.92041,0.0234375,-4.0155,-5.37109,-0.0498047,4.61975,23.0713,-0.0595703,3.1311,-0.488281,0.0625,-2.7301,-4.82178,-0.0678711,-2.63672,-2.50244,-0.608887,2,0,-127,1,4.72087,-2.10172,1.00528,0.0402537
9.34387,-1.40381,0.123047,11.7059,-1.83105,0.0512695,-4.11438,-5.92041,0.0234375,-4.0155,-5.37109,-0.0498047,4.61975,23.0713,-0.0595703,3.1311,-0.488281,0.0625,-2.7301,-4.82178,-0.0678711,-2.63672,-2.50244,-0.607422,2,0,-127,1,4.73233,-2.04443,0.00833698,0.0403376
9.34387,-1.40381,0.123047,11.7059,-1.83105,0.0512695,-4.11438,-5.92041,0.0234375,-4.0155,-5.37109,-0.0498047,4.61975,23.0713,-0.0283203,3.1311,-0.488281,0.0625,-2.81799,-4.69971,-0.0688477,-2.63672,-2.68555,-0.607422,2,0,-127,1,4.73412,-2.13167,0.00833698,0.127179
9.34387,-1.40381,0.123047,11.7059,-1.83105,0.0512695,-4.11438,-5.92041,0.0234375,-4.0155,-5.37109,-0.0498047,4.8175,18.7378,-0.0517578,3.1311,-0.488281,0.0625,-2.81799,-4.69971,-0.0688477,-2.6532,-2.68555,-0.607422,2,0,-127,1,4.9057,-2.13167,0.00833698,0.1107
9.34387,-1.40381,0.123047,11.7059,-1.83105,0.0512695,-4.11438,-5.92041,0.0234375,-4.0155,-5.37109,-0.0498047,4.8175,18.7378,-0.0517578,3.1311,-0.488281,0.0625,-2.81799,-4.69971,-0.0688477,-2.6532,-2.68555,-0.607422,2,0,-127,1,4.9057,-2.13167,0.00833698,0.1107
9.2395,-3.479,0.119629,11.6455,-3.41797,0.0527344,-4.2572,-7.14111,0.0175781,-4.24072,-6.7749,-0.0527344,5.21301,20.0195,-0.050293,3.1311,-0.488281,0.0625,-2.90039,-5.12695,-0.059082,-2.69165,-2.86865,-0.610352,4,1,-114,0,5.3111,-2.22709,0.0213265,0.116979
9.2395,-3.479,0.119629,11.6455,-3.41797,0.0527344,-4.2572,-7.14111,0.0175781,-4.24072,-6.7749,-0.0527344,5.21301,20.5078,-0.050293,3.1311,-0.488281,0.0625,-2.90039,-5.12695,-0.059082,-2.69165,-2.86865,-0.610352,4,1,-114,0,5.3111,-2.27653,0.023075,0.168166
9.2395,-3.479,0.119629,11.6455,-3.41797,0.0527344,-4.2572,-7.14111,0.0175781,-4.24072,-6.7749,-0.0527344,5.21301,20.5078,-0.050293,3.1311,-0.488281,0.0625,-2.90039,-5.12695,-0.059082,-2.69165,-2.86865,-0.610352,4,1,-114,0,5.31206,-2.27836,0.023075,0.168166
9.2395,-3.479,0.119629,11.6455,-3.41797,0.0527344,-4.2572,-7.14111,0.0175781,-4.24072,-6.7749,-0.0527344,5.42175,20.5078,-0.050293,3.1311,-0.488281,0.0625,-2.90039,-5.12695,-0.059082,-2.69165,-2.86865,-0.610352,4,1,-114,0,5.5208,-2.27836,0.023075,0.168166
9.22302,-3.11279,0.146973,11.618,-3.78418,0.0708008,-4.37256,-8.42285,0.0297852,-4.30115,-7.69043,-0.0405273,5.64148,20.752,-0.0576172,3.1311,-0.488281,0.0625,-2.99927,-5.98145,-0.043457,-2.75208,-3.60107,-0.608398,0,0,-119,0,5.76076,-2.35625,0.0184085,0.203597
9.22302,-3.11279,0.146973,11.618,-3.78418,0.0708008,-4.37256,-8.42285,0.0297852,-4.30115,-7.69043,-0.0405273,5.64148,20.752,-0.0703125,3.1311,-0.488281,0.0625,-2.99927,-5.98145,-0.043457,-2.75208,-3.60107,-0.608398,0,0,-119,0,5.76004,-2.35625,0.0184085,0.203597
9.21753,-2.92969,0.161133,11.618,-3.78418,0.0859375,-4.43848,-9.15527,0.0454102,-4.37256,-7.69043,-0.0405273,5.8667,20.5078,-0.0703125,3.1311,-0.488281,0.0625,-2.99927,-6.34766,-0.0371094,-2.75208,-4.27246,-0.598633,0,-1,-109,0,5.982,-2.35985,0.0175412,0.199442
9.21753,-2.92969,0.13916,11.5906,-4.3335,0.0820312,-4.43848,-9.8877,0.0449219,-4.44946,-8.05664,-0.0317383,6.1084,20.752,-0.0805664,3.1311,-0.488281,0.0625,-3.09814,-6.7749,-0.0219727,-2.80151,-4.69971,-0.58252,0,-1,-121,0,6.22577,-2.51634,0.0151828,0.250727
9.21753,-2.92969,0.13916,11.5906,-4.3335,0.0820312,-4.43848,-9.8877,0.0449219,-4.44946,-8.05664,-0.0317383,6.1084,20.752,-0.0805664,3.1311,-0.488281,0.0625,-3.09814,-6.7749,-0.0219727,-2.80151,-4.69971,-0.58252,0,-1,-121,0,6.22577,-2.51634,0.0151828,0.250727
9.21753,-2.92969,0.13916,11.5906,-4.3335,0.0820312,-4.43848,-9.8877,0.0449219,-4.44946,-8.05664,-0.0317383,6.1084,20.752,-0.0805664,3.1311,-0.488281,0.0625,-3.09814,-6.7749,-0.0219727,-2.80151,-4.69971,-0.58252,0,-1,-121,0,6.22577,-2.44759,0.0151828,0.250727
9.21204,-2.56348,0.125,11.5631,-4.3335,0.0820312,-4.53186,-9.8877,0.0439453,-4.44946,-8.23975,-0.0292969,6.37207,21.6675,-0.0859375,3.1311,-0.488281,0.0625,-3.15308,-7.14111,-0.0175781,-2.90588,-5.00488,-0.578613,0,-1,-119,0,6.49368,-2.51653,0.0151828,0.199764
9.21204,-2.13623,0.141602,11.5631,-4.39453,0.0737305,-4.72961,-10.9253,0.0483398,-4.61426,-8.36182,-0.0283203,6.37207,21.6675,-0.0859375,3.1311,-0.488281,0.0625,-3.15308,-7.14111,-0.0175781,-2.90588,-5.00488,-0.578613,0,-1,-119,0,6.49309,-2.51711,0.0160081,0.200589
9.20105,-2.13623,0.141602,11.5631,-4.39453,0.0737305,-4.72961,-10.9253,0.0483398,-4.61426,-8.36182,-0.0258789,6.64673,22.2168,-0.0898438,3.1311,-0.488281,0.0625,-3.15308,-8.05664,-0.015625,-2.90588,-5.00488,-0.578613,0,0,-118,0,6.76727,-2.53138,0.0217377,0.200589
9.20105,-2.13623,0.141602,11.5631,-4.39453,0.0737305,-4.72961,-10.9253,0.0483398,-4.61426,-8.36182,-0.0258789,6.64673,22.2168,-0.0898438,3.1311,-0.488281,0.0625,-3.15308,-8.05664,-0.015625,-2.90588,-5.00488,-0.578613,0,0,-118,0,6.76727,-2.53138,0.0217377,0.200589
9.20105,-2.13623,0.141602,11.5631,-4.39453,0.0737305,-4.72961,-10.9253,0.0483398,-4.61426,-8.36182,-0.0258789,6.64673,22.2168,-0.0898438,3.1311,-0.488281,0.0625,-3.21899,-8.05664,-0.015625,-2.90588,-5.00488,-0.586914,0,0,-118,0,6.76727,-2.59729,0.0217377,0.266032
9.20105,-2.13623,0.141602,11.5631,-4.39453,0.0737305,-4.72961,-10.9253,0.0483398,-4.61426,-8.36182,-0.0258789,6.92139,22.583,-0.100098,3.1311,-0.488281,0.0625,-3.29041,-8.66699,-0.0117188,-2.94983,-5.24902,-0.584473,-1,0,-128,0,7.04917,-2.61468,0.0217377,0.292238
9.20105,-2.13623,0.141602,11.5631,-4.39453,0.0737305,-4.72961,-10.9253,0.0483398,-4.61426,-8.36182,-0.0258789,6.92139,22.583,-0.100098,3.1311,-0.488281,0.0625,-3.29041,-8.66699,-0.0117188,-2.94983,-5.37109,-0.584473,-1,0,-128,0,7.04917,-2.61468,0.0217377,0.291539
9.20105,-2.13623,0.141602,11.5631,-4.39453,0.0737305,-4.72961,-10.9253,0.0483398,-4.61426,-8.36182,-0.0258789,7.36633,21.3013,-0.12207,3.1311,-0.488281,0.0625,-3.36731,-8.97217,0,-3.03772,-5.79834,-0.577637,-2,1,-109,-1,7.49124,-2.80153,0.0274673,0.284226
9.18457,-0.732422,0.10498,11.1896,-7.44629,0.0410156,-5.36133,-10.498,0.0541992,-5.11963,-9.21631,-0.0180664,7.7948,14.6484,-0.114258,3.1311,-0.488281,0.0625,-3.68591,-10.7422,0.00195312,-3.19153,-6.04248,-0.563965,0,-1,-127,-1,7.86463,-3.10173,0.0410974,0.462036
9.18457,-0.732422,0.10498,11.1896,-7.44629,0.0410156,-5.36133,-10.498,0.0541992,-5.11963,-9.21631,-0.0180664,7.7948,14.6484,-0.114258,3.1311,-0.488281,0.0625,-3.81226,-11.4746,0.00195312,-3.24646,-5.85938,-0.56543,0,-1,-127,-1,7.86463,-3.03717,0.0353678,0.467681
9.18457,-0.732422,0.10498,11.1896,-7.44629,0.0644531,-5.36133,-10.498,0.0541992,-5.11963,-9.21631,-0.0249023,7.7948,14.6484,-0.114258,3.1311,-0.488281,0.0625,-3.81226,-11.4746,0.00195312,-3.24646,-5.85938,-0.56543,0,-1,-127,-1,7.86463,-3.16351,0.0353678,0.540142
9.18457,-0.732422,0.10498,11.1896,-7.44629,0.0644531,-5.36133,-10.498,0.0541992,-5.11963,-9.21631,-0.0249023,7.7948,14.6484,-0.114258,3.1311,-0.488281,0.0625,-3.81226,-11.4746,0.00195312,-3.24646,-5.85938,-0.56543,0,-1,-127,-1,7.86463,-3.16351,0.034025,0.538799
9.19556,-0.610352,0.148438,11.1127,-8.78906,0.0644531,-5.47668,-10.3149,0.0556641,-5.31189,-9.58252,-0.0297852,8.14087,14.4043,-0.0800781,3.1311,-0.488281,0.0625,-3.94409,-12.207,0.000488281,-3.30688,-5.37109,-0.569824,-1,0,-105,-1,8.2138,-3.42887,0.0474481,0.620449
9.19556,-0.610352,0.148438,11.1127,-8.78906,0.0644531,-5.47668,-10.3149,0.0556641,-5.31189,-9.58252,-0.0297852,8.14087,14.4043,-0.0800781,3.1311,-0.488281,0.0625,-3.94409,-12.207,0.000488281,-3.30688,-5.37109,-0.569824,-1,0,-105,-1,8.2138,-3.42887,0.0474481,0.620449
9.19556,-0.610352,0.148438,11.1127,-8.78906,0.0644531,-5.47668,-10.3149,0.0556641,-5.31189,-9.58252,-0.0297852,8.14087,14.4043,-0.0800781,3.1311,-0.488281,0.0625,-3.94409,-12.5732,-0.000976562,-3.30688,-5.37109,-0.569824,-1,0,-105,-1,8.2138,-3.42895,0.0474481,0.620449
9.19556,-0.610352,0.148438,11.1127,-8.78906,0.0644531,-5.47668,-10.3149,0.0556641,-5.31189,-9.58252,-0.0297852,8.14087,14.4043,-0.0800781,3.1311,-0.488281,0.0625,-3.94409,-12.5732,-0.000976562,-3.30688,-5.37109,-0.569824,-1,0,-105,-1,8.2138,-3.43105,0.0474481,0.620449
9.19556,-0.610352,0.148438,11.1127,-8.78906,0.0644531,-5.47668,-10.3149,0.0556641,-5.31189,-9.58252,-0.0297852,8.14087,14.4043,-0.0800781,3.1311,-0.488281,0.0625,-3.94409,-12.5732,-0.000976562,-3.30688,-5.37109,-0.569824,-1,0,-105,-1,8.2138,-3.56288,0.0474481,0.698347
9.19556,-0.610352,0.148438,11.1127,-8.78906,0.0644531,-5.47668,-10.3149,0.0556641,-5.31189,-9.58252,-0.0297852,8.14087,14.4043,-0.0800781,3.1311,-0.488281,0.0625,-4.07593,-12.5732,-0.000976562,-3.36182,-5.06592,-0.583008,0,0,-126,-2,8.2138,-3.56288,0.0474481,0.698347
9.19556,-0.610352,0.148438,11.1127,-8.78906,0.0644531,-5.47668,-10.3149,0.0556641,-5.31189,-9.58252,-0.0297852,8.14087,14.4043,-0.0800781,3.1311,-0.488281,0.0625,-4.07593,-12.5732,-0.000976562,-3.36182,-5.06592,-0.583008,0,0,-126,-2,8.20807,-3.44256,0.0474481,0.704076
9.17358,-0.549316,0.165527,10.8875,-9.58252,0.0527344,-5.68542,-10.2539,0.078125,-5.41077,-9.52148,-0.0249023,8.30017,14.8315,-0.0756836,3.1311,-0.488281,0.0625,-4.07593,-12.5732,-0.000976562,-3.36182,-5.06592,-0.583008,0,0,-126,-2,8.21077,-3.44256,0.0526657,0.709294
9.17358,-0.549316,0.165527,10.8875,-9.58252,0.0527344,-5.68542,-10.2539,0.078125,-5.41077,-9.52148,-0.0249023,8.30017,14.8315,-0.0756836,3.1311,-0.488281,0.0625,-4.07593,-12.5732,-0.000976562,-3.36182,-5.06592,-0.583008,0,0,-126,-2,8.37008,-3.44256,0.0526657,0.709294
9.17358,-0.549316,0.165527,10.8875,-9.58252,0.0527344,-5.68542,-10.2539,0.078125,-5.41077,-9.52148,-0.0249023,8.30017,14.8315,-0.0756836,3.1311,-0.488281,0.0625,-4.07593,-12.5732,-0.000976562,-3.36182,-5.06592,-0.583008,0,0,-126,-2,8.36875,-3.44389,0.0526657,0.709294
9.17358,-0.549316,0.165527,10.8875,-9.58252,0.0527344,-5.68542,-10.2539,0.078125,-5.41077,-9.52148,-0.0249023,8.30017,14.8315,-0.0756836,3.1311,-0.488281,0.0625,-4.07593,-12.5732,-0.000976562,-3.36182,-5.06592,-0.583008,0,0,-126,-2,8.36875,-3.44389,0.0526657,0.709294
9.17358,-0.549316,0.165527,10.8875,-9.58252,0.0527344,-5.68542,-10.2539,0.078125,-5.41077,-9.52148,-0.0249023,8.30017,14.8315,-0.0756836,3.1311,-0.488281,0.0625,-4.07593,-12.5732,-0.000976562,-3.36182,-5.06592,-0.583008,0,0,-126,-2,8.36875,-3.44389,0.0526657,0.709294
9.17358,-0.549316,0.165527,10.8875,-9.58252,0.0527344,-5.68542,-10.2539,0.078125,-5.41077,-9.52148,-0.0249023,8.30017,14.8315,-0.0756836,3.1311,-0.488281,0.0625,-4.07593,-12.5732,-0.000976562,-3.36182,-5.06592,-0.583008,0,0,-126,-2,8.36875,-3.44389,0.0526657,0.709294
9.17358,-0.549316,0.165527,10.8875,-9.58252,0.0527344,-5.68542,-10.2539,0.078125,-5.41077,-9.52148,-0.0249023,8.30017,14.8315,-0.0756836,3.1311,-0.488281,0.0625,-4.07593,-12.5732,-0.000976562,-3.36182,-5.06592,-0.583008,0,0,-126,-2,8.36875,-3.44389,0.0526657,0.709294
9.17358,-0.549316,0.165527,10.8875,-9.58252,0.0527344,-5.68542,-10.2539,0.078125,-5.41077,-9.52148,-0.0249023,8.30017,14.8315,-0.0756836,3.1311,-0.488281,0.0625,-4.07593,-12.9395,0.00341797,-3.36182,-5.06592,-0.583008,0,0,-126,-2,8.36875,-3.44574,0.0526657,0.709294
9.17358,-0.549316,0.165527,10.8875,-9.58252,0.0527344,-5.68542,-10.2539,0.078125,-5.41077,-9.52148,-0.0249023,8.30017,14.8315,-0.0756836,3.1311,-0.488281,0.0625,-4.20776,-12.9395,0.00341797,-3.36182,-5.06592,-0.583008,0,0,-126,-2,8.36875,-3.57757,0.0526657,0.84113
9.17358,-1.0376,0.193848,10.7446,-10.5591,0.0800781,-5.78979,-10.0708,0.0922852,-5.41077,-9.52148,-0.00585938,8.30017,14.8315,-0.0791016,3.1311,-0.488281,0.0625,-4.20776,-12.9395,0.00341797,-3.36182,-5.06592,-0.583008,0,1,-109,-1,8.36855,-3.67498,0.0583953,0.8354
9.17908,-1.77002,0.213867,10.6787,-11.7798,0.29834,-5.91614,-9.8877,0.046875,-5.59753,-9.64355,0.00488281,8.44299,10.1318,-0.0146484,3.1311,-0.488281,0.0625,-4.48242,-13.3667,0.0234375,-3.47168,-4.82178,-0.567871,0,-1,-130,0,8.49236,-3.82639,0.0454533,0.995249
9.21753,-0.854492,0.21582,10.5359,-9.70459,-0.108887,-5.99854,-9.70459,-0.0341797,-5.79529,-9.27734,-0.0864258,8.50891,6.28662,0.0253906,3.1311,-0.488281,0.0625,-4.63623,-12.6343,-0.015625,-3.58704,-4.45557,-0.573242,0,1,-112,-1,8.53319,-4.08673,0.0683549,1.05266
9.20654,-0.0610352,-0.0429688,10.5359,-9.70459,-0.108887,-6.11938,-9.70459,0.0444336,-5.79529,-9.27734,-0.0864258,8.50891,6.28662,0.0253906,3.1311,-0.488281,0.0625,-4.63623,-12.6343,-0.015625,-3.66394,-3.90625,-0.595215,0,0,-119,0,8.54347,-4.03634,0.0626253,0.971918
9.20654,-0.854492,0.119141,10.3656,-10.9253,0.00634766,-6.37756,-9.15527,0.074707,-6.00952,-8.91113,-0.0234375,8.66272,4.08936,-0.116211,3.1311,-0.488281,0.0625,-4.93835,-11.2305,0.0112305,-3.74084,-3.41797,-0.59082,0,1,-115,-1,8.67183,-4.35654,0.0687465,1.20631
9.12964,-2.13623,0.139648,10.1129,-10.0098,0.0546875,-6.60278,-8.17871,0.0400391,-6.20178,-7.56836,-0.00927734,8.80554,5.5542,-0.130859,3.1311,-0.488281,0.0625,-5.20203,-10.1929,0.012207,-3.87268,-2.38037,-0.561035,0,-1,-115,-1,8.82838,-4.60805,0.0492721,1.33778
9.12964,-2.13623,0.139648,10.1129,-9.21631,0.019043,-6.60278,-8.17871,0.0400391,-6.20178,-7.56836,-0.0361328,8.80554,5.5542,-0.130859,3.1311,-0.488281,0.0625,-5.3009,-9.21631,0.00244141,-3.87268,-2.38037,-0.566406,0,-1,-115,-1,8.82838,-4.70189,0.0467682,1.43385
9.12964,-2.13623,0.139648,10.1129,-9.21631,0.019043,-6.60278,-8.17871,0.0400391,-6.20178,-7.56836,-0.0361328,8.80554,4.94385,-0.121582,3.1311,-0.488281,0.0625,-5.3009,-9.21631,0.00244141,-3.93311,-2.19727,-0.566406,0,-1,-115,-1,8.82541,-4.70189,0.0467682,1.37447
9.12964,-2.13623,0.139648,10.1129,-9.21631,0.019043,-6.60278,-8.17871,0.0400391,-6.20178,-7.56836,-0.0361328,8.8385,4.94385,-0.121582,3.1311,-0.488281,0.0625,-5.3009,-9.21631,0.00244141,-3.93311,-2.19727,-0.566406,-1,-1,-115,0,8.8641,-4.70189,0.0467682,1.36874
9.12964,-2.13623,0.139648,10.1129,-9.21631,0.019043,-6.60278,-8.17871,0.0400391,-6.20178,-7.56836,-0.0361328,8.8385,4.94385,-0.121582,3.1311,-0.488281,0.0625,-5.39978,-8.97217,-0.0117188,-3.99902,-2.2583,-0.57959,0,1,-118,-1,8.85837,-4.78299,0.0582274,1.40632
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,-3,-120,0,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,-3,-120,0,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,-3,-120,0,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,-3,-120,0,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,-3,-120,0,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,-3,-120,0,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,0,-117,-1,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,0,-117,-1,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,0,-117,-1,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,0,-117,-1,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,0,-117,-1,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,0,-117,-1,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,1,-118,-1,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,1,-118,-1,8.7947,-4.87535,0.0274477,1.42895
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,1.52588,-0.0893555,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,1,-118,-1,8.78399,-4.89254,0.0446364,1.43468
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.77808,-0.427246,-0.0810547,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,1,-118,-1,8.71257,-4.88681,0.050366,1.43468
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.70667,-0.427246,-0.0810547,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.07043,-2.50244,-0.594238,0,1,-118,-1,8.71257,-4.88681,0.050366,1.43468
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.70667,-0.427246,-0.0810547,3.1311,-0.488281,0.0625,-5.50964,-10.3149,-0.0249023,-4.22974,-2.80762,-0.61084,0,1,-118,-1,8.71257,-4.88681,0.050366,1.27268
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.70667,-0.427246,-0.0810547,3.1311,-0.488281,0.0625,-5.64697,-14.6484,-0.0126953,-4.22974,-2.80762,-0.61084,0,1,-118,-1,8.71257,-4.88681,0.050366,1.27268
9.02527,-4.21143,0.0942383,9.81079,-7.75146,0.00976562,-6.79504,-7.50732,0.0214844,-6.43799,-6.10352,-0.0488281,8.70667,-0.427246,-0.0810547,3.1311,-0.488281,0.0625,-5.64697,-14.6484,-0.0126953,-4.22974,-2.80762,-0.61084,0,1,-118,-1,8.71257,-5.04827,0.050366,1.41
8.87146,-5.31006,0.143066,9.71741,-6.10352,0.0239258,-6.9928,-7.75146,0.0380859,-6.5094,-5.7373,-0.0429688,8.62427,-2.68555,-0.0722656,3.1311,-0.488281,0.0625,-5.81726,-14.6484,-0.0126953,-4.22974,-2.80762,-0.61084,0,1,-118,-1,8.61774,-5.21856,0.050366,1.58029
8.87146,-5.31006,0.143066,9.71741,-6.10352,0.0239258,-6.9928,-7.75146,0.0380859,-6.5094,-5.7373,-0.0429688,8.62427,-2.68555,-0.0722656,3.1311,-0.488281,0.0625,-5.81726,-14.6484,-0.0126953,-4.22974,-2.80762,-0.61084,0,1,-118,-1,8.62124,-5.21506,0.0401126,1.57004
8.87146,-5.31006,0.143066,9.71741,-6.10352,0.0239258,-6.9928,-7.75146,0.0380859,-6.5094,-5.7373,-0.0429688,8.62427,-2.68555,-0.0722656,3.1311,-0.488281,0.0625,-5.81726,-14.6484,-0.0126953,-4.22974,-2.80762,-0.61084,0,1,-118,-1,8.62124,-5.21506,0.0401126,1.57004
8.87146,-5.31006,0.143066,9.71741,-6.10352,0.0239258,-6.9928,-7.75146,0.0380859,-6.5094,-5.7373,-0.0429688,8.62427,-2.68555,-0.0722656,3.1311,-0.488281,0.0625,-6.00952,-16.4185,0.00488281,-4.22974,-2.44141,-0.604004,0,1,-118,-1,8.62124,-5.41645,0.0401126,1.76479
