Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Left_Plantar_Pressure (1),Left_Plantar_Pressure (2),Left_Plantar_Pressure (3),Right_Plantar_Pressure (1),Right_Plantar_Pressure (2),Right_Plantar_Pressure (3)
102.689,38.3301,-0.152344,108.062,55.542,-0.211914,72.6691,47.9126,-0.00830078,55.2148,-220.52,-0.404785,6,167,92,7,8,2
102.689,38.3301,-0.152344,108.062,55.542,-0.179199,72.6691,47.9126,-0.00830078,55.2148,-220.52,-0.354004,6,167,92,7,8,2
103.008,39.917,-0.137207,109.177,59.5703,-0.1875,73.1305,51.8188,-0.0341797,52.3584,-188.904,-0.336914,4,164,93,6,7,3
103.008,39.917,-0.137207,109.177,59.5703,-0.1875,73.1305,51.6357,-0.0341797,52.3584,-188.904,-0.336914,4,164,93,6,7,3
103.008,39.856,-0.123047,109.177,59.5703,-0.1875,73.5864,51.6357,-0.0341797,52.3584,-188.904,-0.336914,4,164,93,6,7,3
103.596,39.6118,-0.112793,109.759,61.2793,-0.190918,73.9984,49.8657,-0.0405273,51.3641,-170.593,-0.394043,6,194,99,7,8,4
103.596,39.6118,-0.112793,109.759,61.2793,-0.190918,73.9984,49.8657,-0.0405273,51.3641,-170.593,-0.394043,6,194,99,7,8,4
103.596,39.6118,-0.112793,109.759,63.4155,-0.162109,73.9984,49.8657,-0.0405273,51.3641,-170.593,-0.394043,6,194,99,7,8,4
103.596,39.6118,-0.112793,110.358,63.4155,-0.162109,73.9984,49.8657,-0.0405273,51.3641,-170.593,-0.532227,6,194,99,7,8,4
103.596,39.6118,-0.0825195,110.358,63.4155,-0.162109,73.9984,47.2412,-0.0395508,51.3641,-151.123,-0.532227,6,194,99,7,8,4
103.87,39.4287,-0.0825195,110.358,63.4155,-0.162109,74.3445,47.2412,-0.0395508,50.7544,-151.123,-0.532227,6,175,114,5,7,2
103.87,39.4287,-0.0825195,110.358,63.4155,-0.14502,74.3445,47.2412,-0.0395508,50.7544,-151.123,-0.532227,6,175,114,5,7,2
103.87,39.4287,-0.0825195,110.358,65.979,-0.14502,74.3445,47.2412,-0.0395508,50.7544,-151.123,-0.532227,6,175,114,5,7,2
103.87,39.4287,-0.0791016,110.973,65.979,-0.14502,74.3445,44.8608,-0.0634766,50.3479,-129.944,-0.682617,5,174,103,8,9,2
104.156,40.4053,-0.0791016,110.973,65.979,-0.14502,74.6191,44.8608,-0.0634766,50.3479,-129.944,-0.682617,5,174,103,8,9,2
104.156,40.4053,-0.0791016,110.973,65.979,-0.141602,74.6191,44.8608,-0.0634766,50.3479,-129.944,-0.71875,5,174,103,8,9,2
104.156,40.4053,-0.0791016,110.973,68.2983,-0.141602,74.6191,44.8608,-0.0634766,50.3479,-129.944,-0.71875,5,174,103,8,9,2
104.156,40.4053,-0.108398,111.605,68.2983,-0.141602,74.6191,41.2598,-0.160645,50.0623,-102.905,-0.71875,4,185,105,5,9,3
104.447,41.2598,-0.108398,111.605,68.2983,-0.141602,74.9817,41.2598,-0.160645,50.0623,-102.905,-0.71875,4,185,105,5,9,3
104.447,41.2598,-0.108398,111.605,68.2983,-0.141602,74.9817,41.2598,-0.160645,50.0623,-71.228,-0.571289,4,185,105,5,9,3
104.447,41.2598,-0.108398,112.269,70.9839,-0.151367,74.9817,41.2598,-0.272461,50.0238,-71.228,-0.571289,4,185,105,5,9,3
104.447,41.2598,-0.143555,112.269,70.9839,-0.151367,75.2289,30.5176,-0.272461,50.0238,-71.228,-0.571289,4,185,105,5,9,3
104.744,41.2598,-0.143555,112.945,73.8525,-0.148438,75.2289,30.5176,-0.272461,50.0238,-36.3159,-0.428711,5,9,103,7,8,3
104.744,41.2598,-0.143555,112.945,73.8525,-0.148438,75.2289,30.5176,-0.294922,50.293,-36.3159,-0.428711,5,9,103,7,8,3
105.057,42.0532,-0.171387,112.945,76.1719,-0.154785,75.3607,17.5781,-0.294922,50.293,-36.3159,-0.382324,7,8,107,4,7,3
105.057,42.0532,-0.171387,113.648,76.1719,-0.154785,75.4211,10.1318,-0.266113,50.293,-36.3159,-0.382324,4,11,114,6,8,4
105.364,42.4805,-0.197754,113.648,76.1719,-0.154785,75.4211,10.1318,-0.266113,50.9247,-1.34277,-0.382324,4,11,114,6,8,4
105.364,42.4805,-0.197754,113.648,76.1719,-0.154785,75.4211,10.1318,-0.266113,50.9247,-1.34277,-0.382324,4,11,114,6,8,4
105.364,42.4805,-0.197754,113.648,76.1719,-0.161621,75.4211,10.1318,-0.266113,50.9247,-1.34277,-0.389648,4,11,114,6,8,4
105.364,41.5649,-0.213867,114.384,79.3457,-0.161621,75.4431,6.53076,-0.250977,51.9574,31.25,-0.389648,5,9,116,6,9,7
105.914,39.7339,-0.230957,115.131,82.8247,-0.162109,75.4486,4.08936,-0.225586,53.3582,60.791,-0.361328,7,212,108,5,8,50
105.914,39.7339,-0.230957,115.131,82.8247,-0.162109,75.4486,4.08936,-0.225586,53.3582,60.791,-0.361328,7,212,108,5,8,50
105.914,39.7339,-0.230957,115.131,82.8247,-0.162109,75.4486,4.08936,-0.225586,53.3582,60.791,-0.360352,7,212,108,5,8,50
106.1,35.7666,-0.210449,115.889,89.4165,-0.154297,75.4486,2.68555,-0.196777,55.0995,112.488,-0.433105,6,248,116,5,8,42
106.238,32.4707,-0.110352,116.653,93.5059,-0.123047,75.6024,14.4653,-0.130371,59.0271,128.845,-0.657227,5,253,113,8,6,3
78.7665,-111.145,-0.0288086,142.07,-96.1304,-0.100098,92.049,62.3779,0.278809,80.6866,20.6909,-0.383789,7,4,2,33,49,0
78.7665,-111.145,-0.0288086,142.07,-111.267,-0.0874023,92.049,62.3779,0.278809,80.6866,20.6909,-0.373535,7,4,2,33,49,0
78.7665,-111.145,-0.0288086,140.966,-111.267,-0.0874023,92.049,62.8052,0.299805,80.7581,20.6299,-0.373535,7,4,2,33,49,0
78.7665,-111.145,0.059082,140.966,-111.267,-0.0874023,92.785,62.8052,0.299805,80.7581,20.6299,-0.373535,4,5,3,45,52,241
