1.4km/s
Human_Left_Thigh (Ang),Human_Left_Thigh (Vel),Human_Left_Thigh (Acc),Human_Left_Calf (Ang),Human_Left_Calf (Vel),Human_Left_Calf (Acc),Human_Right_Thigh (Ang),Human_Right_Thigh (Vel),Human_Right_Thigh (Acc),Human_Right_Calf (Ang),Human_Right_Calf (Vel),Human_Right_Calf (Acc),Left_Plantar_Pressure (1),Left_Plantar_Pressure (2),Left_Plantar_Pressure (3),Right_Plantar_Pressure (1),Right_Plantar_Pressure (2),Right_Plantar_Pressure (3)
131.819,90.5151,-0.0273438,89.9176,-80.8105,-0.0986328,91.4832,25.2075,0.0712891,86.0095,20.5688,-0.538574,153,28,1,4,6,26
131.819,90.5151,-0.0273438,89.2255,-80.8105,-0.0986328,91.4832,25.2075,0.0795898,86.0095,20.5688,-0.54834,153,28,1,4,6,26
132.693,86.9751,-0.0405273,89.2255,-80.8105,-0.0986328,91.7358,24.9634,0.0795898,86.1908,19.9585,-0.54834,153,28,1,4,6,26
132.693,86.9751,-0.0405273,89.2255,-84.0454,-0.0947266,91.7358,24.9634,0.0795898,86.1908,19.9585,-0.54834,166,28,8,4,5,13
132.693,86.9751,-0.0405273,88.5223,-84.0454,-0.0947266,91.7358,24.9634,0.0795898,86.1908,19.9585,-0.54834,166,28,8,4,5,13
133.528,83.0078,-0.0498047,87.8027,-85.8765,-0.103516,91.994,25.2075,0.0703125,86.3446,18.9209,-0.534668,186,24,2,4,6,11
133.528,83.0078,-0.0498047,87.8027,-85.8765,-0.103516,91.994,25.2075,0.0634766,86.3446,18.9209,-0.534668,186,24,2,4,6,11
133.528,83.0078,-0.0498047,87.8027,-85.8765,-0.103516,92.2577,25.8789,0.0634766,86.3446,18.9209,-0.53418,186,24,2,4,6,11
133.528,77.5146,-0.0444336,87.8027,-85.8765,-0.103516,92.2577,25.8789,0.0634766,86.4764,17.8833,-0.53418,186,24,2,4,6,11
135.055,64.7583,0.00585938,86.369,-85.6934,-0.116699,92.5433,28.7476,0.0830078,86.5918,15.9302,-0.503906,4,4,1,51,8,233
135.714,64.7583,0.00585938,86.369,-85.6934,-0.0507812,92.84,28.7476,0.0830078,86.5918,15.9302,-0.503906,4,4,1,51,8,233
135.714,64.7583,0.00585938,86.369,-84.8999,-0.0507812,92.84,28.7476,0.0830078,86.5918,15.9302,-0.503906,4,4,1,51,8,233
135.714,64.7583,0.0107422,85.6494,-84.8999,-0.0507812,92.84,28.7476,0.0830078,86.6907,15.9302,-0.503906,4,4,1,51,8,233
135.714,64.7583,0.0107422,85.6494,-84.8999,-0.0507812,92.84,28.7476,0.0830078,86.6907,15.9302,-0.503906,4,4,1,51,8,233
135.714,56.9458,0.0107422,85.6494,-84.8999,-0.0507812,92.84,29.7852,0.0922852,86.6907,15.9302,-0.503906,4,4,1,51,8,233
136.258,56.9458,0.0107422,84.9902,-77.5757,-0.0556641,93.1531,29.7852,0.104492,86.6907,14.5264,-0.496094,4,4,1,8,8,225
136.67,47.3022,0.00976562,84.342,-76.0498,0.00683594,93.4717,31.6772,0.0966797,86.861,13.2446,-0.487305,4,4,1,48,6,233
136.67,47.3022,0.0102539,84.342,-76.0498,0.00683594,93.8013,31.6772,0.0966797,86.9269,11.2305,-0.497559,4,4,1,48,6,233
137.126,22.3999,0.0234375,83.7158,-71.7163,0.0581055,93.8013,33.2642,0.0805664,86.9818,9.94873,-0.537109,4,4,1,49,8,180
137.126,22.3999,0.0234375,83.1171,-71.7163,0.0581055,94.1418,33.2642,0.0805664,86.9818,9.94873,-0.537109,4,4,1,49,8,180
137.126,22.3999,0.0234375,83.1171,-71.7163,0.0581055,94.1418,33.2642,0.0854492,86.9818,9.94873,-0.537109,4,4,1,49,8,180
137.126,22.3999,0.0234375,83.1171,-71.7163,0.0581055,94.1418,33.2642,0.0854492,86.9818,9.94873,-0.537109,4,4,1,49,8,180
137.126,9.82666,0.0537109,83.1171,-71.7163,0.0581055,94.4934,34.3628,0.0854492,86.9818,8.78906,-0.562012,4,6,1,51,8,175
137.17,9.82666,0.0537109,83.1171,-70.0684,0.0947266,94.4934,34.5459,0.0742188,87.0312,8.78906,-0.562012,4,6,1,51,8,175
137.17,-2.38037,0.0688477,82.5458,-70.0684,0.0947266,94.9054,34.5459,0.0742188,87.0312,8.78906,-0.5625,4,6,1,51,8,175
137.087,-2.38037,0.0688477,82.5458,-69.458,0.10791,94.9054,34.5459,0.0742188,87.0422,7.56836,-0.5625,5,4,1,51,8,166
137.087,-2.38037,0.0708008,81.9745,-69.458,0.10791,94.9054,34.5459,0.0742188,87.0422,7.56836,-0.561035,5,4,1,51,8,166
136.516,-27.0996,0.0625,80.8209,-69.8853,0.0991211,95.7184,35.4614,0.0244141,86.9763,5.79834,-0.540527,5,4,1,51,9,150
136.516,-27.0996,0.0625,80.8209,-69.8853,0.0991211,95.7184,35.4614,0.0244141,86.9763,5.79834,-0.540527,5,4,1,51,9,150
136.516,-27.0996,0.0625,80.8209,-69.8853,0.0991211,95.7184,34.9121,0.0234375,86.9763,5.79834,-0.510742,5,4,1,51,9,150
136.033,-40.4053,0.0664062,80.2332,-69.9463,0.101562,96.1029,35.4004,0.0292969,86.9049,4.21143,-0.508301,6,4,1,53,9,150
135.428,-53.0396,0.0664062,79.6454,-68.6646,0.0952148,96.4929,35.4004,0.0415039,86.8335,4.21143,-0.508301,6,5,1,53,9,154
135.428,-53.0396,0.0664062,79.6454,-68.6646,0.0952148,96.8719,35.7666,0.0415039,86.8335,4.21143,-0.508301,6,5,1,53,9,154
135.428,-53.0396,0.0693359,79.6454,-68.6646,0.0952148,96.8719,35.7666,0.0415039,86.7676,3.78418,-0.526855,6,5,1,53,9,154
134.698,-65.1855,0.0693359,79.6454,-67.4438,0.0825195,96.8719,35.7666,0.0415039,86.7676,3.78418,-0.526855,5,4,1,54,9,146
132.869,-88.8062,0.0605469,77.9535,-67.9321,0.0595703,97.5696,31.8604,0.0292969,86.7676,3.96729,-0.538086,7,5,1,53,8,126
132.869,-88.8062,0.0473633,77.9535,-67.3828,0.0571289,97.8827,31.8604,0.0292969,86.5314,4.57764,-0.487793,4,5,2,56,8,118
131.792,-112.061,0.0473633,77.3987,-67.3828,0.0571289,98.1958,32.2266,0.0546875,86.4435,5.18799,-0.461914,4,5,2,56,8,118
130.616,-112.061,0.0473633,77.3987,-67.3828,0.0478516,98.1958,32.2266,0.0546875,86.4435,5.18799,-0.461914,4,4,1,56,9,111
130.616,-112.061,0.0581055,76.8658,-65.7959,0.0478516,98.5254,33.0811,0.097168,86.4435,5.18799,-0.461914,4,4,1,56,9,111
130.616,-122.131,0.0581055,76.8658,-64.9414,0.0395508,98.5254,33.0811,0.097168,86.3611,5.5542,-0.460938,5,5,1,57,8,108
129.342,-122.131,0.0581055,76.344,-64.9414,0.0395508,98.5254,33.0811,0.097168,86.3611,5.5542,-0.460938,5,5,1,57,8,108
129.342,-122.131,0.0581055,76.344,-64.9414,0.0395508,98.5254,33.0811,0.0981445,86.3611,5.5542,-0.460938,5,5,1,57,8,108
129.342,-122.131,0.0581055,76.344,-64.9414,0.0395508,98.8385,32.8369,0.0981445,86.3611,5.5542,-0.460938,5,5,1,57,8,108
127.985,-131.592,0.0649414,75.8221,-64.9414,0.0209961,99.1406,31.7993,0.0961914,86.2952,5.79834,-0.475586,5,4,1,55,8,100
127.985,-131.592,0.0649414,75.8221,-64.9414,0.0209961,99.1406,31.7993,0.0961914,86.2952,5.79834,-0.480957,5,4,1,55,8,100
127.985,-140.625,0.0595703,75.8221,-64.9414,0.0209961,99.1406,31.7993,0.0961914,86.2402,6.40869,-0.480957,5,4,1,55,8,100
