time,Angle_Thigh,Angle_Calf,Presure_Front,Presure_Middle,Presure_Back,Angle_Thigh_D,Angle_Calf,Presure_Front_D,Presure_Middle_D,Presure_Back_D,label
7.785978079,-2,-13,88,207,46,-0.128436015,-0.128436015,7.706160921,6.807108813,-0.899052107,"0,1,0"
7.809961557,-3,-14,120,231,16,-0.128041603,-0.128041603,4.097331308,3.072998481,-3.841248101,"0,1,0"
7.833945274,-4,-15,149,263,11,-0.127649602,-0.127649602,3.701838471,4.084787279,-0.638248012,"0,1,0"
7.849933386,-5,-16,166,307,5,-0.127389616,-0.127389616,2.165623473,5.605143106,-0.764337696,"0,1,0"
7.873918533,-6,-17,174,325,2,-0.127001568,-0.127001568,1.016012544,2.286028224,-0.381004704,"0,1,0"
7.897899866,-7,-18,192,343,3,-0.126615938,-0.126615938,2.279086885,2.279086885,0.126615938,"0,1,0"
7.921884298,-8,-18,216,374,0,-0.126232593,0,3.029582243,3.913210397,-0.37869778,"0,1,0"
7.937875986,-9,-19,230,386,1,-0.125978285,-0.125978285,1.763695984,1.511739415,0.125978285,"0,1,0"
7.961859465,-10,-19,260,415,1,-0.125598801,0,3.767964021,3.64236522,0,"0,1,0"
7.977881908,-13,-19,276,441,1,-0.37603966,0,2.005544853,3.259010386,0,"0,1,0"
8.001835823,-14,-19,299,458,1,-0.124971322,0,2.874340402,2.124512471,0,"0,1,0"
8.025856018,-16,-19,321,464,1,-0.249194602,0,2.741140627,0.747583807,0,"0,1,0"
8.041806221,-17,-19,349,467,1,-0.124350174,0,3.481804862,0.373050521,0,"0,1,0"
8.06582737,-19,-18,364,450,1,-0.247959683,0.123979842,1.859697625,-2.107657308,0,"0,1,0"
8.089771509,-21,-18,371,405,0,-0.247225771,0,0.865290199,-5.562579851,-0.123612886,"0,1,0"
8.113757372,-21,-16,355,373,0,0,0.246494923,-1.971959385,-3.943918771,0,"0,1,0"
8.129783869,-28,-14,294,287,0,-0.8610315,0.246009,-7.503274501,-10.578387,0,"0,1,0"
8.153730869,-31,-12,230,109,0,-0.36792973,0.245286487,-7.849167581,-21.83049733,0,"0,1,0"
8.169761896,-34,-10,308,4,0,-0.367207764,0.244805176,9.547401869,-12.85227175,0,"0,1,0"
8.193737268,-36,-7,53,4,0,-0.244088861,0.366133292,-31.12132982,0,0,"0,1,0"
8.217720985,-38,-5,0,1,0,-0.243376479,0.243376479,-6.449476697,-0.365064719,0,"0,0,1"
8.241671801,-40,-2,0,0,0,-0.242669212,0.364003818,0,-0.121334606,0,"0,0,1"
8.257661819,-40,0,0,0,0,0,0.242199311,0,0,0,"0,0,1"
8.29767251,-38,2,0,0,0,0.241031446,0.241031446,0,0,0,"0,0,1"
8.321656704,-35,4,0,0,0,0.360505138,0.240336759,0,0,0,"0,0,1"
8.345641136,-32,5,0,0,0,0.359469087,0.119823029,0,0,0,"0,0,1"
8.365632296,-28,6,0,0,0,0.478146763,0.119536691,0,0,0,"0,0,1"
8.381582499,-24,7,0,0,0,0.477236846,0.119309212,0,0,0,"0,0,1"
8.405564547,-19,8,0,0,0,0.594844043,0.118968809,0,0,0,"0,0,1"
8.42955184,-15,8,0,0,0,0.474521075,0,0,0,0,"0,0,1"
8.469559431,-2,8,0,0,0,1.534908646,0,0,0,0,"0,0,1"
8.493507385,2,7,0,0,0,0.470947963,-0.117736991,0,0,0,"0,0,1"
8.509494543,7,7,0,0,0,0.587578965,0,0,0,0,"0,0,1"
8.533011198,11,6,0,0,0,0.468767696,-0.117191924,0,0,0,"0,0,1"
8.556995153,15,5,0,0,0,0.467453812,-0.116863453,0,0,0,"0,0,1"
8.581019402,18,5,0,0,0,0.349608812,0,0,0,0,"0,0,1"
8.596968412,20,4,0,0,0,0.232640148,-0.116320074,0,0,0,"0,0,1"
8.620998621,21,4,0,0,0,0.115995843,0,0,0,0,"0,0,1"
8.641043663,20,3,0,0,0,-0.115726762,-0.115726762,0,0,0,"0,0,1"
8.65703249,18,3,1,0,163,-0.231026048,0,0.115513024,0,18.82862288,"1,0,0"
8.681014538,16,2,0,0,299,-0.230387818,-0.115193909,-0.115193909,0,15.66637164,"1,0,0"
8.704998493,16,1,1,0,371,0,-0.114876528,0.114876528,0,8.27110999,"1,0,0"
8.744974613,13,1,1,0,384,-0.343054169,0,0,0,1.486568066,"1,0,0"
8.766513348,11,0,0,0,395,-0.228140872,-0.114070436,-0.114070436,0,1.254774796,"1,0,0"
8.790497541,9,-1,1,0,402,-0.227518407,-0.113759204,0.113759204,0,0.796314426,"1,0,0"
8.830471754,6,-4,1,58,413,-0.339732699,-0.339732699,0,6.568165509,1.245686562,"1,0,0"
8.849771976,5,-5,1,87,375,-0.112997262,-0.112997262,0,3.276920589,-4.293895945,"1,0,0"
8.873758078,5,-6,0,112,312,0,-0.112691826,-0.112691826,2.817295646,-7.099585029,"1,0,0"
8.88974452,4,-7,0,99,264,-0.112489172,-0.112489172,0,-1.462359235,-5.399480254,"1,0,0"
8.937712431,2,-9,0,98,133,-0.223770905,-0.223770905,0,-0.111885453,-14.65699428,"1,0,0"
8.961730957,2,-10,1,90,99,0,-0.111585586,0.111585586,-0.892684688,-3.793909922,"1,0,0"
9.017699718,0,-12,87,110,67,-0.22178605,-0.22178605,9.536800147,2.217860499,-3.548576799,"0,1,0"
9.037639141,-1,-12,145,128,53,-0.110648366,0,6.417605206,1.991670581,-1.549077119,"0,1,0"
9.061671257,-2,-13,171,177,21,-0.110354919,-0.110354919,2.869227901,5.407391044,-3.531357417,"0,1,0"
9.085613251,-3,-14,196,203,8,-0.110064117,-0.110064117,2.751602925,2.861667042,-1.430833521,"0,1,0"
9.124673605,-5,-15,230,238,3,-0.219185922,-0.109592961,3.726160679,3.835753641,-0.547964806,"0,1,0"
9.148667097,-6,-16,255,236,4,-0.10930554,-0.10930554,2.732638507,-0.218611081,0.10930554,"0,1,0"
9.188635111,-8,-17,292,286,2,-0.217660183,-0.108830092,4.026713386,5.441504576,-0.217660183,"0,1,0"
9.216866016,-10,-17,292,312,1,-0.216993498,0,0,2.820915478,-0.108496749,"0,1,0"
9.232897758,-11,-17,302,326,0,-0.108308358,0,1.083083585,1.516317018,-0.108308358,"0,1,0"
9.256879807,-12,-17,309,337,0,-0.108027761,0,0.756194327,1.188305372,0,"0,1,0"
9.296854019,-15,-18,328,340,0,-0.322689804,-0.107563268,2.043702091,0.322689804,0,"0,1,0"
9.316765547,-17,-18,341,342,0,-0.214666774,0,1.395334028,0.214666774,0,"0,1,0"
9.356780291,-21,-17,337,299,0,-0.427497481,0.10687437,-0.427497481,-4.595597916,0,"0,1,0"
9.38342309,-23,-15,313,283,0,-0.213141833,0.213141833,-2.557702,-1.705134666,0,"0,1,0"
9.407444715,-26,-14,268,225,0,-0.318896373,0.106298791,-4.783445597,-6.16532988,0,"0,1,0"
9.423438072,-29,-11,230,136,0,-0.318355146,0.318355146,-4.032498512,-9.444535988,0,"0,1,0"
9.447429419,-32,-8,253,6,0,-0.317546696,0.317546696,2.434524671,-13.76035684,0,"0,1,0"
9.463412523,-34,-6,123,3,0,-0.211340253,0.211340253,-13.73711647,-0.31701038,0,"0,1,0"
9.51133585,-38,-3,0,1,0,-0.42055081,0.315413108,-12.93193742,-0.210275405,0,"0,0,1"
9.533476591,-38,-1,0,0,0,0,0.209787057,0,-0.104893529,0,"0,0,1"
9.549507856,-38,0,0,0,0,0,0.104717438,0,0,0,"0,0,1"
9.573487759,-37,1,0,0,0,0.10445514,0.10445514,0,0,0,"0,0,1"
9.597433329,-34,3,0,0,0,0.312583573,0.208389049,0,0,0,"0,0,1"
9.621460676,-31,5,0,0,0,0.311802968,0.207868646,0,0,0,"0,0,1"
9.637449026,-27,6,0,0,0,0.415047591,0.103761898,0,0,0,"0,0,1"
9.682744503,-17,7,0,0,0,1.032765039,0.103276504,0,0,0,"0,0,1"
9.698736429,-13,6,0,0,0,0.412424859,-0.103106215,0,0,0,"0,0,1"
9.722720385,-8,6,0,0,0,0.514259364,0,0,0,0,"0,0,1"
9.746702433,-3,6,0,0,0,0.512994014,0,0,0,0,"0,0,1"
9.762691736,1,6,0,0,0,0.409723067,0,0,0,0,"0,0,1"
9.786677361,6,6,0,0,0,0.510898624,0,0,0,0,"0,0,1"
9.82665062,13,6,0,0,1,0.712348517,0,0,0,0.101764074,"0,0,1"
9.850165367,17,5,0,0,0,0.406084553,-0.101521138,0,0,-0.101521138,"0,0,1"
9.870711565,19,5,0,0,0,0.202619638,0,0,0,0,"0,0,1"
9.894654512,20,4,0,0,0,0.101064671,-0.101064671,0,0,0,"0,0,1"
9.910639286,20,4,0,0,0,0,0,0,0,0,"0,0,1"
9.934625626,19,4,0,0,0,-0.100658046,0,0,0,0,"0,0,1"
