time,Angle_Thigh,Angle_Calf,Presure_Front,Presure_Middle,Presure_Back
1.6752660274505615,77.0,-71.0,0.0,0.0,0.0
1.7002263069152832,77.0,-71.0,0.0,0.0,0.0
1.720167875289917,77.0,-71.0,0.0,0.0,0.0
1.7410531044006348,77.0,-71.0,0.0,0.0,0.0
1.761997938156128,77.0,-71.0,0.0,0.0,0.0
1.8268251419067383,77.0,-71.0,0.0,0.0,0.0
1.8677141666412354,77.0,-71.0,0.0,0.0,0.0
1.8886594772338867,77.0,-143.0,0.0,0.0,0.0
1.9086048603057861,77.0,-71.0,0.0,0.0,0.0
1.929548740386963,77.0,-71.0,0.0,0.0,0.0
1.9534845352172852,77.0,-71.0,0.0,0.0,0.0
1.9744296073913574,77.0,-71.0,0.0,0.0,0.0
1.9953734874725342,77.0,-71.0,0.0,0.0,0.0
2.015319347381592,77.0,-71.0,0.0,0.0,0.0
2.036264181137085,77.0,-71.0,0.0,0.0,0.0
2.060199737548828,77.0,-71.0,0.0,0.0,0.0
2.081145763397217,77.0,-71.0,0.0,0.0,0.0
2.101128339767456,77.0,-71.0,0.0,0.0,0.0
2.122035026550293,77.0,-71.0,0.0,0.0,0.0
2.142979145050049,77.0,-71.0,0.0,0.0,0.0
2.1669492721557617,77.0,-71.0,0.0,0.0,0.0
2.187859296798706,77.0,-71.0,0.0,0.0,0.0
2.2078630924224854,77.0,-71.0,0.0,0.0,0.0
2.228748083114624,77.0,-71.0,0.0,0.0,0.0
2.248730182647705,77.0,-71.0,0.0,0.0,0.0
2.2736287117004395,77.0,-71.0,0.0,0.0,0.0
2.2935776710510254,77.0,-71.0,0.0,0.0,0.0
2.3345236778259277,77.0,-71.0,0.0,0.0,0.0
2.376354455947876,77.0,-71.0,0.0,0.0,0.0
2.400317430496216,77.0,-71.0,0.0,0.0,0.0
2.421234130859375,77.0,-71.0,0.0,0.0,0.0
2.4412307739257812,77.0,-71.0,0.0,0.0,0.0
2.4621267318725586,77.0,-71.0,0.0,0.0,0.0
2.482071876525879,77.0,-71.0,0.0,0.0,0.0
2.526951313018799,77.0,-71.0,0.0,0.0,0.0
2.5478944778442383,77.0,-71.0,0.0,0.0,0.0
2.5688390731811523,77.0,-71.0,0.0,0.0,0.0
2.5887863636016846,77.0,-71.0,0.0,0.0,0.0
2.6097302436828613,77.0,-71.0,0.0,0.0,0.0
2.6336660385131836,77.0,-71.0,0.0,0.0,0.0
2.654608726501465,77.0,-71.0,0.0,0.0,0.0
2.7154464721679688,77.0,-71.0,0.0,0.0,0.0
2.7363905906677246,77.0,-71.0,0.0,0.0,0.0
2.7573351860046387,77.0,-71.0,0.0,0.0,0.0
2.7813222408294678,77.0,-71.0,0.0,0.0,0.0
2.802213668823242,77.0,-71.0,0.0,0.0,0.0
2.8221616744995117,77.0,-71.0,0.0,0.0,0.0
2.843106746673584,77.0,-71.0,0.0,0.0,0.0
2.887984275817871,77.0,-71.0,0.0,0.0,0.0
2.9079325199127197,77.0,-71.0,0.0,0.0,0.0
2.928389072418213,77.0,-71.0,0.0,0.0,0.0
2.9493327140808105,77.0,-71.0,0.0,0.0,0.0
2.9692795276641846,77.0,-71.0,0.0,0.0,0.0
2.9942128658294678,77.0,-71.0,0.0,0.0,0.0
3.05604887008667,77.0,-71.0,0.0,0.0,0.0
3.0969395637512207,77.0,-71.0,0.0,0.0,0.0
3.1169233322143555,77.0,-71.0,0.0,0.0,0.0
3.141817808151245,77.0,-71.0,0.0,0.0,0.0
3.1618001461029053,77.0,-71.0,0.0,0.0,0.0
3.182743787765503,77.0,-71.0,0.0,0.0,0.0
3.2235991954803467,77.0,-71.0,0.0,0.0,0.0
3.268479108810425,77.0,-71.0,0.0,0.0,0.0
3.289424419403076,77.0,-71.0,0.0,0.0,0.0
3.309370279312134,77.0,-71.0,0.0,0.0,0.0
3.3303494453430176,77.0,-71.0,0.0,0.0,0.0
3.350260019302368,77.0,-71.0,0.0,0.0,0.0
3.3751933574676514,77.0,-71.0,0.0,0.0,0.0
3.4160852432250977,77.0,-71.0,0.0,0.0,0.0
3.437027931213379,77.0,-71.0,0.0,0.0,0.0
3.456974983215332,77.0,-71.0,0.0,0.0,0.0
3.497865915298462,77.0,-71.0,0.0,0.0,0.0
3.522799491882324,77.0,-71.0,0.0,0.0,0.0
3.5427472591400146,77.0,-71.0,0.0,0.0,0.0
3.5846340656280518,77.0,-71.0,0.0,0.0,0.0
3.6285159587860107,77.0,-71.0,0.0,0.0,0.0
3.649461030960083,77.0,-71.0,0.0,0.0,0.0
3.6704044342041016,77.0,-71.0,0.0,0.0,0.0
3.6903514862060547,77.0,-71.0,0.0,0.0,0.0
3.7112960815429688,77.0,-71.0,0.0,0.0,0.0
3.731241464614868,77.0,-71.0,0.0,0.0,0.0
3.756173849105835,77.0,-71.0,0.0,1.0,0.0
3.7771189212799072,77.0,-71.0,0.0,0.0,0.0
3.8180086612701416,77.0,-71.0,0.0,0.0,0.0
3.837955951690674,77.0,-71.0,0.0,0.0,0.0
3.8618927001953125,77.0,-71.0,0.0,0.0,0.0
3.9037797451019287,77.0,-71.0,0.0,0.0,0.0
3.944669723510742,77.0,-71.0,0.0,0.0,0.0
3.9646177291870117,77.0,-71.0,0.0,0.0,0.0
3.989549398422241,77.0,-71.0,0.0,0.0,0.0
4.010496139526367,77.0,-71.0,0.0,0.0,0.0
4.030441522598267,77.0,-71.0,0.0,0.0,0.0
4.0513856410980225,77.0,-71.0,0.0,0.0,0.0
4.071331024169922,77.0,-71.0,0.0,0.0,0.0
4.1162121295928955,77.0,-71.0,0.0,0.0,0.0
4.137156009674072,77.0,-71.0,0.0,0.0,0.0
4.1780455112457275,77.0,-71.0,0.0,0.0,0.0
4.218995571136475,77.0,-71.0,0.0,0.0,0.0
4.239880800247192,77.0,-71.0,0.0,0.0,0.0
4.263882875442505,77.0,-71.0,0.0,0.0,0.0
4.304706335067749,77.0,-71.0,0.0,0.0,0.0
4.325672388076782,77.0,-71.0,0.0,0.0,0.0
4.3455986976623535,77.0,-71.0,0.0,0.0,0.0
4.370530128479004,77.0,-71.0,0.0,0.0,0.0
4.3914759159088135,77.0,-71.0,0.0,0.0,0.0
4.411420822143555,77.0,-71.0,0.0,0.0,0.0
4.432366371154785,77.0,-71.0,0.0,0.0,0.0
4.497227668762207,77.0,-71.0,0.0,0.0,0.0
4.518144130706787,77.0,-71.0,0.0,0.0,0.0
4.538118839263916,77.0,-71.0,0.0,0.0,0.0
4.55908465385437,77.0,-71.0,0.0,0.0,0.0
4.578974485397339,77.0,-71.0,0.0,0.0,0.0
4.603965520858765,77.0,-71.0,0.0,0.0,0.0
4.64479660987854,77.0,-71.0,0.0,0.0,0.0
4.665740489959717,77.0,-71.0,0.0,0.0,0.0
4.685686826705933,77.0,-71.0,0.0,0.0,0.0
4.7265784740448,77.0,-71.0,0.0,0.0,0.0
4.751546144485474,77.0,-71.0,0.0,0.0,0.0
4.772455453872681,77.0,-71.0,0.0,0.0,0.0
4.7924370765686035,77.0,-71.0,0.0,0.0,0.0
4.83329439163208,77.0,-71.0,0.0,0.0,0.0
4.857264757156372,77.0,-71.0,0.0,0.0,0.0
4.878174066543579,77.0,-71.0,0.0,0.0,0.0
4.899116277694702,77.0,-71.0,0.0,0.0,0.0
4.919098138809204,77.0,-71.0,0.0,0.0,0.0
4.94000768661499,77.0,-71.0,0.0,0.0,0.0
4.966463088989258,77.0,-71.0,0.0,0.0,0.0
5.005396366119385,77.0,-71.0,0.0,0.0,0.0
5.026302099227905,77.0,-71.0,0.0,0.0,0.0
5.046249628067017,77.0,-71.0,0.0,0.0,0.0
5.070183992385864,77.0,-71.0,0.0,0.0,0.0
5.091187953948975,77.0,-71.0,0.0,0.0,0.0
5.112089157104492,77.0,-71.0,0.0,0.0,0.0
5.152997970581055,77.0,-71.0,0.0,0.0,0.0
5.193854808807373,77.0,-71.0,0.0,0.0,0.0
5.217825174331665,77.0,-71.0,0.0,0.0,0.0
5.238769054412842,77.0,-71.0,0.0,0.0,0.0
5.259678840637207,77.0,-71.0,0.0,0.0,0.0
5.279659271240234,77.0,-71.0,0.0,0.0,0.0
5.300567865371704,77.0,-71.0,0.0,0.0,0.0
5.32450532913208,77.0,-71.0,0.0,0.0,0.0
5.34549880027771,77.0,-71.0,0.0,0.0,0.0
5.365429878234863,77.0,-71.0,0.0,0.0,0.0
5.386378049850464,77.0,-71.0,0.0,0.0,0.0
5.411271810531616,77.0,-71.0,0.0,0.0,0.0
5.431217908859253,77.0,-71.0,0.0,0.0,0.0
5.452162981033325,77.0,-71.0,0.0,0.0,0.0
5.512999773025513,77.0,-71.0,0.0,0.0,0.0
5.537932872772217,77.0,-71.0,0.0,0.0,0.0
5.557908535003662,77.0,-71.0,0.0,0.0,0.0
5.578824281692505,77.0,-71.0,0.0,0.0,0.0
5.599768161773682,77.0,-71.0,0.0,0.0,0.0
5.619715213775635,77.0,-71.0,0.0,0.0,0.0
5.643901109695435,77.0,-71.0,0.0,0.0,0.0
5.684831619262695,77.0,-71.0,0.0,0.0,0.0
5.705734729766846,77.0,-71.0,0.0,0.0,0.0
5.726680517196655,77.0,-71.0,0.0,0.0,0.0
5.746660947799683,77.0,-71.0,0.0,0.0,0.0
5.771559238433838,77.0,-71.0,0.0,0.0,0.0
5.79154372215271,77.0,-71.0,0.0,0.0,0.0
5.8124518394470215,77.0,-71.0,0.0,0.0,0.0
5.85340142250061,77.0,-71.0,0.0,0.0,0.0
5.873345136642456,77.0,-71.0,0.0,0.0,0.0
5.898281812667847,77.0,-71.0,0.0,0.0,0.0
5.919163703918457,77.0,-71.0,0.0,0.0,0.0
5.939111709594727,77.0,-71.0,0.0,0.0,0.0
5.960054159164429,77.0,-71.0,0.0,0.0,0.0
5.983991622924805,77.0,-71.0,0.0,0.0,0.0
6.024916410446167,77.0,-71.0,0.0,0.0,0.0
6.0458269119262695,77.0,-71.0,0.0,0.0,0.0
6.065808057785034,77.0,-71.0,0.0,0.0,0.0
6.086716651916504,77.0,-71.0,0.0,0.0,0.0
6.111278533935547,77.0,-71.0,0.0,0.0,0.0
6.132180213928223,77.0,-71.0,0.0,0.0,0.0
6.152162075042725,77.0,-71.0,0.0,0.0,0.0
6.193018198013306,77.0,-71.0,0.0,0.0,0.0
6.213963270187378,77.0,-71.0,0.0,0.0,0.0
6.237898349761963,77.0,-71.0,0.0,0.0,0.0
6.25884222984314,77.0,-71.0,0.0,0.0,0.0
6.27878737449646,77.0,-71.0,0.0,0.0,0.0
6.299731254577637,77.0,-71.0,0.0,0.0,0.0
6.323667287826538,77.0,-71.0,0.0,0.0,0.0
6.365556478500366,77.0,-71.0,0.0,0.0,0.0
6.385503530502319,77.0,-71.0,0.0,0.0,0.0
6.406447649002075,77.0,-71.0,0.0,0.0,0.0
6.426455020904541,77.0,-71.0,0.0,0.0,0.0
6.451348304748535,77.0,-71.0,0.0,0.0,0.0
6.471273899078369,77.0,-71.0,0.0,0.0,0.0
6.49225640296936,77.0,-71.0,0.0,0.0,0.0
6.533108711242676,77.0,-71.0,0.0,0.0,0.0
6.554051399230957,77.0,-71.0,0.0,0.0,0.0
6.577988624572754,77.0,-71.0,0.0,0.0,0.0
6.5989344120025635,77.0,-71.0,0.0,0.0,0.0
6.618877172470093,77.0,-71.0,0.0,0.0,0.0
6.6398234367370605,77.0,-71.0,0.0,0.0,0.0
6.663757085800171,77.0,-71.0,0.0,0.0,0.0
6.705645799636841,77.0,-71.0,0.0,0.0,0.0
6.725627183914185,77.0,-71.0,0.0,0.0,0.0
6.746537208557129,77.0,-71.0,0.0,0.0,0.0
6.766482591629028,77.0,-71.0,0.0,0.0,0.0
6.791415691375732,77.0,-71.0,0.0,0.0,0.0
6.811402082443237,77.0,-71.0,0.0,0.0,0.0
6.83234167098999,77.0,-71.0,0.0,0.0,0.0
6.8523173332214355,77.0,-71.0,0.0,0.0,0.0
6.873197078704834,77.0,-71.0,0.0,0.0,0.0
6.897132635116577,77.0,-71.0,0.0,0.0,0.0
6.9180779457092285,77.0,-71.0,0.0,0.0,0.0
6.93902063369751,77.0,-71.0,0.0,0.0,0.0
6.958968639373779,77.0,-71.0,0.0,0.0,0.0
6.9799113273620605,77.0,-71.0,0.0,0.0,0.0
7.003847360610962,77.0,-71.0,0.0,0.0,0.0
7.044737815856934,77.0,-71.0,0.0,0.0,0.0
7.06568169593811,77.0,-71.0,0.0,0.0,0.0
7.0856640338897705,77.0,-71.0,0.0,0.0,0.0
7.106573581695557,77.0,-71.0,0.0,0.0,0.0
7.131507396697998,77.0,-71.0,0.0,0.0,0.0
7.151489734649658,77.0,-71.0,0.0,0.0,0.0
7.1923441886901855,77.0,-71.0,0.0,0.0,0.0
7.213288068771362,77.0,-71.0,0.0,0.0,0.0
7.2372589111328125,77.0,-71.0,0.0,0.0,0.0
7.258203983306885,77.0,-71.0,0.0,0.0,0.0
7.278114318847656,77.0,-71.0,0.0,0.0,0.0
7.299057245254517,77.0,-71.0,0.0,0.0,0.0
7.3200013637542725,77.0,-71.0,0.0,0.0,0.0
7.364881277084351,77.0,-71.0,0.0,0.0,0.0
7.384866237640381,77.0,-71.0,0.0,0.0,0.0
7.405773162841797,77.0,-71.0,0.0,0.0,0.0
7.425720453262329,77.0,-71.0,0.0,0.0,0.0
7.4506518840789795,77.0,-71.0,0.0,0.0,0.0
7.470598459243774,77.0,-71.0,0.0,0.0,0.0
7.491600751876831,77.0,-71.0,0.0,0.0,0.0
7.553377866744995,77.0,-71.0,0.0,0.0,0.0
7.5733802318573,77.0,-71.0,0.0,0.0,0.0
7.598259687423706,77.0,-71.0,0.0,0.0,0.0
7.618243217468262,77.0,-71.0,0.0,0.0,0.0
7.639163494110107,77.0,-71.0,0.0,0.0,0.0
7.659093856811523,77.0,-71.0,0.0,0.0,0.0
7.680040597915649,77.0,-71.0,0.0,0.0,0.0
7.724919080734253,77.0,-71.0,0.0,0.0,0.0
7.7458655834198,77.0,-71.0,0.0,0.0,0.0
7.765810012817383,77.0,-71.0,0.0,0.0,0.0
7.786752462387085,77.0,-71.0,0.0,0.0,0.0
7.8067004680633545,77.0,-71.0,0.0,0.0,0.0
7.831634998321533,77.0,-71.0,0.0,0.0,0.0
7.851578950881958,77.0,-71.0,0.0,0.0,0.0
7.872523069381714,77.0,-71.0,0.0,0.0,0.0
7.8925089836120605,77.0,-71.0,0.0,0.0,0.0
7.913414478302002,77.0,-71.0,0.0,0.0,0.0
7.937349557876587,77.0,-71.0,0.0,0.0,0.0
7.958293437957764,77.0,-71.0,0.0,0.0,0.0
7.9792397022247314,77.0,-71.0,0.0,0.0,0.0
8.019654273986816,77.0,-71.0,0.0,0.0,0.0
8.040598630905151,77.0,-71.0,0.0,0.0,0.0
8.085517406463623,77.0,-71.0,0.0,0.0,0.0
8.106422185897827,77.0,-71.0,0.0,0.0,0.0
8.126415252685547,77.0,-71.0,0.0,0.0,0.0
8.14731240272522,77.0,-71.0,0.0,0.0,0.0
8.167295932769775,77.0,-71.0,0.0,0.0,0.0
8.19219422340393,77.0,-71.0,0.0,0.0,0.0
8.212139129638672,77.0,-71.0,0.0,0.0,0.0
8.25303053855896,77.0,-71.0,0.0,0.0,0.0
8.277963161468506,77.0,-71.0,0.0,0.0,0.0
8.29794979095459,77.0,-71.0,0.0,0.0,0.0
8.318893432617188,77.0,-71.0,0.0,0.0,0.0
8.339797258377075,77.0,-71.0,0.0,0.0,0.0
8.359745264053345,77.0,-71.0,0.0,0.0,0.0
8.3806893825531,77.0,-71.0,0.0,0.0,0.0
8.445549964904785,77.0,-71.0,0.0,0.0,0.0
8.466459512710571,77.0,-71.0,0.0,0.0,0.0
8.486441850662231,77.0,-71.0,0.0,0.0,0.0
8.507389307022095,77.0,-71.0,0.0,0.0,0.0
8.528294086456299,77.0,-71.0,0.0,0.0,0.0
8.552231311798096,77.0,-71.0,0.0,0.0,0.0
8.573174715042114,77.0,-71.0,0.0,0.0,0.0
8.61406397819519,77.0,-71.0,0.0,0.0,0.0
8.634009838104248,77.0,-71.0,0.0,0.0,0.0
8.678637981414795,77.0,-71.0,0.0,0.0,0.0
8.699580669403076,77.0,-71.0,0.0,0.0,0.0
8.720524787902832,77.0,-71.0,0.0,0.0,0.0
8.740529298782349,77.0,-71.0,0.0,0.0,0.0
8.78535270690918,77.0,-71.0,0.0,0.0,0.0
8.806295156478882,77.0,-71.0,0.0,0.0,0.0
8.827239513397217,77.0,-71.0,0.0,0.0,0.0
8.847220659255981,77.0,-71.0,0.0,0.0,0.0
8.868129968643188,77.0,-71.0,0.0,0.0,0.0
8.89206600189209,77.0,-71.0,0.0,0.0,0.0
8.913011312484741,77.0,-71.0,0.0,0.0,0.0
8.953901052474976,77.0,-71.0,0.0,0.0,0.0
8.973881959915161,77.0,-71.0,0.0,0.0,0.0
8.994790077209473,77.0,-71.0,0.0,0.0,0.0
9.018725872039795,77.0,-71.0,0.0,0.0,0.0
9.039671659469604,77.0,-71.0,0.0,0.0,0.0
9.060614824295044,77.0,-71.0,0.0,0.0,0.0
9.080561637878418,77.0,-71.0,0.0,0.0,0.0
9.10453200340271,77.0,-71.0,0.0,0.0,0.0
9.12544059753418,77.0,-71.0,0.0,0.0,0.0
9.146384716033936,77.0,-71.0,0.0,0.0,0.0
9.166331768035889,77.0,-71.0,0.0,0.0,0.0
9.187275171279907,77.0,-71.0,0.0,0.0,0.0
9.211211681365967,77.0,-71.0,0.0,0.0,0.0
9.232156038284302,77.0,-71.0,0.0,0.0,0.0
9.253099918365479,77.0,-71.0,0.0,0.0,0.0
9.273046016693115,77.0,-71.0,0.0,0.0,0.0
9.293990135192871,77.0,-71.0,0.0,0.0,0.0
9.3179612159729,77.0,-71.0,0.0,0.0,0.0
9.338869571685791,77.0,-71.0,0.0,0.0,0.0
9.358816146850586,77.0,-71.0,0.0,0.0,0.0
9.379762172698975,77.0,-71.0,0.0,0.0,0.0
9.39970874786377,77.0,-71.0,0.0,0.0,0.0
9.444586515426636,77.0,-71.0,0.0,0.0,0.0
9.465532302856445,77.0,-71.0,0.0,0.0,0.0
9.486475467681885,77.0,-71.0,0.0,0.0,0.0
9.506457805633545,77.0,-71.0,0.0,0.0,0.0
9.527366638183594,77.0,-71.0,0.0,0.0,0.0
9.551340103149414,77.0,-71.0,0.0,0.0,0.0
9.572283029556274,77.0,-71.0,0.0,0.0,0.0
9.613135814666748,77.0,-71.0,0.0,0.0,0.0
9.634082555770874,77.0,-71.0,0.0,0.0,0.0
9.658015727996826,77.0,-71.0,0.0,0.0,0.0
9.678960800170898,77.0,-71.0,0.0,0.0,0.0
9.698945999145508,77.0,-71.0,0.0,0.0,0.0
9.719860792160034,77.0,-71.0,0.0,0.0,0.0
9.740008354187012,77.0,-71.0,0.0,0.0,0.0
9.784923076629639,77.0,-71.0,0.0,0.0,0.0
9.80587100982666,77.0,-71.0,0.0,0.0,0.0
9.846780061721802,77.0,-71.0,0.0,0.0,0.0
9.86666989326477,77.0,-71.0,0.0,0.0,0.0
9.887613534927368,77.0,-71.0,0.0,0.0,0.0
9.911549806594849,77.0,-71.0,0.0,0.0,0.0
9.973384618759155,77.0,-71.0,0.0,0.0,0.0
9.994328498840332,77.0,-71.0,0.0,0.0,0.0
10.014274597167969,77.0,-71.0,0.0,0.0,0.0
